,R,L
62556,-3,-4
62557,-2,0
62558,-1,5
62559,1,6
62560,2,5
62561,1,2
62562,0,-1
62563,-1,-3
62564,0,2
62565,2,4
62566,4,8
62567,8,9
62568,7,9
62569,8,8
62570,8,11
62571,7,9
62572,6,6
62573,4,3
62574,1,0
62575,-2,-4
62576,-1,-5
62577,-6,-4
62578,-4,-2
62579,-3,0
62580,0,4
62581,2,6
62582,3,4
62583,3,4
62584,-1,4
62585,-1,1
62586,-2,0
62587,-5,-2
62588,-7,-5
62589,-4,-3
62590,-4,-1
62591,-1,-1
62592,0,2
62593,1,3
62594,2,3
62595,3,4
62596,3,2
62597,2,0
62598,2,0
62599,4,2
62600,5,3
62601,6,6
62602,8,8
62603,7,6
62604,3,3
62605,1,2
62606,-1,1
62607,-1,-1
62608,0,0
62609,2,0
62610,3,1
62611,2,2
62612,2,1
62613,0,2
62614,-1,-1
62615,-5,-3
62616,-7,-5
62617,-6,-10
62618,-8,-12
62619,-8,-12
62620,-6,-11
62621,-6,-9
62622,-5,-6
62623,-6,-5
62624,-9,-4
62625,-8,0
62626,-7,1
62627,-3,1
62628,-1,1
62629,-3,-1
62630,-2,0
62631,-2,-3
62632,-2,-4
62633,-3,-6
62634,-7,-8
62635,-8,-10
62636,-9,-10
62637,-10,-9
62638,-7,-7
62639,-5,-7
62640,-5,-8
62641,-3,-7
62642,0,-5
62643,0,-3
62644,2,-2
62645,0,-3
62646,0,-2
62647,0,-4
62648,-2,-3
62649,-3,-2
62650,-3,2
62651,0,5
62652,4,6
62653,5,8
62654,7,6
62655,7,8
62656,7,8
62657,8,7
62658,7,7
62659,7,7
62660,4,1
62661,2,-2
62662,-1,-4
62663,-4,-7
62664,-6,-8
62665,-4,-8
62666,-6,-7
62667,-6,-6
62668,-6,-5
62669,-5,-4
62670,-6,-6
62671,-6,-3
62672,-6,-2
62673,-5,-2
62674,-6,-3
62675,-5,-4
62676,-7,-6
62677,-7,-4
62678,-3,-2
62679,-3,-3
62680,-4,-5
62681,-4,-5
62682,-6,-5
62683,-5,-7
62684,-5,-5
62685,-2,-6
62686,-1,0
62687,3,3
62688,3,5
62689,5,7
62690,3,6
62691,4,7
62692,4,6
62693,5,6
62694,7,7
62695,9,5
62696,9,6
62697,10,7
62698,9,9
62699,9,9
62700,8,7
62701,9,6
62702,7,5
62703,7,5
62704,8,8
62705,8,9
62706,6,7
62707,3,3
62708,1,2
62709,0,0
62710,-3,-1
62711,-2,-3
62712,-2,-1
62713,-2,-1
62714,0,-1
62715,0,0
62716,0,0
62717,0,-1
62718,-2,-2
62719,-4,-5
62720,-5,-5
62721,-7,-7
62722,-8,-6
62723,-9,-6
62724,-6,-6
62725,-6,-7
62726,-6,-8
62727,-7,-8
62728,-8,-9
62729,-8,-7
62730,-4,-8
62731,-4,-6
62732,-4,-5
62733,-7,-5
62734,-2,0
62735,2,0
62736,4,4
62737,4,4
62738,6,6
62739,7,6
62740,6,5
62741,4,5
62742,2,5
62743,0,0
62744,-2,-1
62745,-3,-3
62746,-5,-4
62747,-4,-6
62748,-4,-5
62749,-5,-3
62750,-4,-3
62751,-2,-2
62752,0,1
62753,1,4
62754,2,4
62755,4,9
62756,5,10
62757,7,11
62758,8,11
62759,7,8
62760,6,7
62761,4,6
62762,5,6
62763,4,3
62764,3,2
62765,3,1
62766,1,-1
62767,-1,-3
62768,-1,-3
62769,-3,-4
62770,-5,-7
62771,-8,-8
62772,-8,-8
62773,-7,-8
62774,-7,-8
62775,-7,-5
62776,-5,-4
62777,-6,-3
62778,-6,-2
62779,-4,-6
62780,-4,-4
62781,-2,-2
62782,0,-3
62783,2,1
62784,1,-2
62785,0,-2
62786,-2,-6
62787,-5,-7
62788,-5,-5
62789,-3,-5
62790,-2,-4
62791,3,3
62792,4,7
62793,5,9
62794,6,8
62795,4,8
62796,3,7
62797,5,5
62798,5,6
62799,3,2
62800,0,2
62801,0,1
62802,-4,-1
62803,-2,-1
62804,0,1
62805,1,3
62806,2,1
62807,0,3
62808,-3,0
62809,0,1
62810,-2,1
62811,-2,1
62812,-4,1
62813,-5,0
62814,-4,-1
62815,-6,0
62816,-4,1
62817,-5,-1
62818,-5,-1
62819,-5,-1
62820,-6,-2
62821,-9,-5
62822,-7,-6
62823,-6,-7
62824,-6,-7
62825,-3,-5
62826,-1,-6
62827,1,-6
62828,-1,-2
62829,1,-2
62830,2,-1
62831,2,0
62832,4,1
62833,4,2
62834,4,1
62835,2,-1
62836,1,-2
62837,-3,-4
62838,-4,-6
62839,-6,-5
62840,-8,-6
62841,-3,-5
62842,-2,-6
62843,-5,-6
62844,-4,-8
62845,-7,-7
62846,-6,-6
62847,-5,-7
62848,-3,-3
62849,-3,0
62850,1,1
62851,2,2
62852,3,4
62853,4,6
62854,7,10
62855,7,11
62856,10,13
62857,9,12
62858,10,11
62859,9,9
62860,6,7
62861,7,5
62862,5,3
62863,4,0
62864,5,0
62865,1,0
62866,1,3
62867,2,3
62868,4,3
62869,3,5
62870,3,6
62871,3,3
62872,2,3
62873,0,1
62874,-3,-3
62875,-2,-2
62876,-3,-4
62877,-4,-2
62878,-3,-2
62879,-1,0
62880,1,3
62881,3,5
62882,5,5
62883,5,5
62884,4,4
62885,3,3
62886,4,2
62887,2,-1
62888,3,3
62889,4,1
62890,2,1
62891,-2,-1
62892,-2,-1
62893,-5,-1
62894,-5,-2
62895,-3,1
62896,-1,0
62897,-1,0
62898,-2,-1
62899,-2,-1
62900,-1,-3
62901,0,-2
62902,-1,-2
62903,-1,-3
62904,-1,-5
62905,0,-5
62906,-3,-3
62907,-1,-3
62908,0,-1
62909,2,0
62910,4,2
62911,2,0
62912,-2,-2
62913,-4,-3
62914,-6,-6
62915,-7,-7
62916,-12,-6
62917,-11,-7
62918,-10,-6
62919,-8,-5
62920,-7,-4
62921,-3,-1
62922,-2,0
62923,-3,-2
62924,-1,-3
62925,-4,-5
62926,-4,-5
62927,-5,-4
62928,-4,-5
62929,-6,-4
62930,-5,-4
62931,-6,-4
62932,-6,-3
62933,-9,-3
62934,-9,-5
62935,-6,-4
62936,-6,-6
62937,-2,-5
62938,0,-4
62939,1,-3
62940,0,0
62941,1,1
62942,2,3
62943,4,5
62944,6,5
62945,8,9
62946,10,7
62947,7,5
62948,6,4
62949,7,6
62950,6,3
62951,6,1
62952,4,0
62953,5,0
62954,4,-1
62955,3,0
62956,0,0
62957,1,-2
62958,-2,-5
62959,-4,-8
62960,-5,-8
62961,-5,-11
62962,-9,-13
62963,-9,-12
62964,-8,-10
62965,-7,-5
62966,-5,-2
62967,-2,0
62968,0,-2
62969,-1,-1
62970,-3,-4
62971,-5,-5
62972,-8,-5
62973,-7,-5
62974,-8,-6
62975,-7,-5
62976,-5,-5
62977,-5,-4
62978,-3,-1
62979,-4,1
62980,0,6
62981,3,8
62982,5,9
62983,8,10
62984,6,7
62985,4,5
62986,2,4
62987,1,3
62988,2,5
62989,2,8
62990,5,6
62991,6,5
62992,8,3
62993,8,3
62994,7,1
62995,4,2
62996,2,2
62997,2,1
62998,2,0
62999,4,2
63000,6,3
63001,8,4
63002,8,5
63003,6,6
63004,7,7
63005,5,6
63006,4,3
63007,1,1
63008,0,-1
63009,0,-1
63010,-1,-2
63011,-2,-1
63012,-1,-2
63013,1,-1
63014,-1,-1
63015,1,-3
63016,1,-4
63017,-1,-6
63018,-3,-7
63019,-7,-9
63020,-7,-8
63021,-7,-10
63022,-8,-7
63023,-2,-4
63024,-2,-5
63025,0,-3
63026,1,-3
63027,1,-1
63028,-2,-2
63029,-3,-1
63030,-3,-1
63031,-4,-3
63032,-5,-5
63033,-7,-8
63034,-8,-8
63035,-9,-8
63036,-12,-12
63037,-13,-12
63038,-13,-15
63039,-12,-14
63040,-10,-13
63041,-10,-13
63042,-9,-10
63043,-8,-12
63044,-10,-13
63045,-11,-13
63046,-12,-12
63047,-12,-14
63048,-14,-12
63049,-13,-15
63050,-13,-14
63051,-14,-12
63052,-10,-8
63053,-7,-4
63054,-4,1
63055,2,4
63056,1,3
63057,0,3
63058,2,4
63059,-1,6
63060,2,4
63061,1,6
63062,1,5
63063,5,4
63064,2,5
63065,5,6
63066,9,10
63067,7,10
63068,9,13
63069,10,13
63070,10,13
63071,9,10
63072,9,9
63073,8,8
63074,6,7
63075,6,8
63076,8,7
63077,5,6
63078,3,7
63079,5,8
63080,7,9
63081,6,9
63082,3,8
63083,1,5
63084,0,3
63085,-2,1
63086,-2,-1
63087,1,3
63088,3,5
63089,8,8
63090,10,9
63091,11,10
63092,13,12
63093,12,10
63094,11,6
63095,7,5
63096,6,5
63097,6,3
63098,7,3
63099,8,5
63100,9,8
63101,8,10
63102,9,11
63103,9,9
63104,9,9
63105,7,7
63106,8,7
63107,6,5
63108,8,5
63109,5,4
63110,3,3
63111,2,4
63112,2,2
63113,1,2
63114,1,1
63115,-1,-4
63116,-6,-7
63117,-6,-6
63118,-5,-5
63119,-3,-3
63120,-1,-4
63121,-3,-8
63122,-5,-6
63123,-3,-6
63124,-1,-4
63125,-2,-3
63126,-2,-6
63127,-5,-3
63128,-7,-5
63129,-10,-7
63130,-9,-10
63131,-10,-9
63132,-11,-8
63133,-10,-9
63134,-10,-6
63135,-7,-6
63136,-8,-5
63137,-5,-5
63138,-2,-6
63139,-4,-7
63140,-4,-10
63141,-6,-10
63142,-6,-8
63143,-6,-11
63144,-8,-9
63145,-6,-10
63146,-3,-9
63147,-3,-4
63148,-1,-6
63149,-2,-5
63150,1,-5
63151,0,-7
63152,-2,-5
63153,-1,-8
63154,1,-3
63155,0,-3
63156,-2,-4
63157,-2,-3
63158,-2,-5
63159,-4,-8
63160,-9,-9
63161,-10,-10
63162,-9,-11
63163,-8,-10
63164,-7,-8
63165,-6,-9
63166,-4,-5
63167,-7,-8
63168,-5,-6
63169,-5,-6
63170,-6,-7
63171,-6,-3
63172,-3,-2
63173,-2,0
63174,-1,2
63175,-1,5
63176,1,8
63177,0,10
63178,0,11
63179,3,10
63180,1,7
63181,0,6
63182,-1,5
63183,-1,3
63184,-5,4
63185,-4,4
63186,-4,5
63187,-4,7
63188,-1,9
63189,0,9
63190,3,9
63191,4,9
63192,5,7
63193,3,8
63194,4,5
63195,2,7
63196,0,5
63197,5,5
63198,3,3
63199,3,2
63200,3,0
63201,1,-1
63202,2,0
63203,2,-2
63204,1,0
63205,-1,-2
63206,1,-3
63207,1,-3
63208,-1,-1
63209,1,0
63210,3,2
63211,5,3
63212,7,6
63213,6,5
63214,7,3
63215,5,1
63216,6,1
63217,5,2
63218,5,4
63219,5,5
63220,5,4
63221,4,2
63222,7,1
63223,2,-1
63224,1,-1
63225,0,-2
63226,0,-2
63227,-1,-3
63228,1,-3
63229,0,-3
63230,2,0
63231,2,1
63232,4,1
63233,4,0
63234,1,-4
63235,-2,-7
63236,-4,-11
63237,-6,-11
63238,-4,-11
63239,-4,-13
63240,-5,-13
63241,-6,-13
63242,-8,-13
63243,-8,-10
63244,-8,-10
63245,-7,-8
63246,-8,-8
63247,-7,-7
63248,-7,-5
63249,-7,-3
63250,-7,1
63251,-3,3
63252,-3,3
63253,-3,1
63254,-3,0
63255,-1,0
63256,-2,1
63257,-1,0
63258,0,2
63259,-1,0
63260,-1,-1
63261,-1,-2
63262,-4,-2
63263,-3,-1
63264,-2,0
63265,1,2
63266,2,2
63267,3,5
63268,2,5
63269,2,3
63270,-1,4
63271,-1,4
63272,1,5
63273,3,7
63274,6,9
63275,6,8
63276,4,7
63277,2,3
63278,0,2
63279,3,3
63280,2,3
63281,2,4
63282,4,0
63283,0,-2
63284,1,-2
63285,-2,-5
63286,-4,-6
63287,-6,-4
63288,-7,-4
63289,-2,-2
63290,-1,-3
63291,0,-4
63292,0,-3
63293,-3,-5
63294,-3,-2
63295,-5,-2
63296,-4,-2
63297,-1,3
63298,1,4
63299,4,5
63300,7,5
63301,6,9
63302,9,8
63303,5,5
63304,5,5
63305,3,2
63306,2,0
63307,2,1
63308,2,2
63309,1,2
63310,4,3
63311,4,5
63312,4,6
63313,8,9
63314,7,5
63315,4,4
63316,6,0
63317,2,-4
63318,-1,-4
63319,-3,-7
63320,0,-7
63321,-3,-7
63322,-5,-8
63323,-6,-9
63324,-11,-10
63325,-9,-10
63326,-9,-10
63327,-10,-9
63328,-9,-10
63329,-10,-7
63330,-8,-7
63331,-5,-6
63332,-7,-7
63333,-6,-7
63334,-3,-7
63335,-5,-6
63336,-6,-4
63337,-6,-2
63338,-2,2
63339,-1,0
63340,0,2
63341,2,3
63342,1,5
63343,0,4
63344,-2,1
63345,-4,-2
63346,-3,-4
63347,-3,-5
63348,-4,-3
63349,-5,-4
63350,-5,-1
63351,-3,-1
63352,-4,-2
63353,-4,-2
63354,-5,-3
63355,-3,-3
63356,-2,-2
63357,-3,-1
63358,-3,-2
63359,-6,-3
63360,-2,-1
63361,-1,1
63362,-2,4
63363,3,6
63364,5,5
63365,8,8
63366,10,8
63367,9,11
63368,5,6
63369,4,2
63370,-1,-2
63371,-8,-9
63372,-8,-8
63373,-8,-8
63374,-8,-6
63375,-7,0
63376,-3,1
63377,1,3
63378,3,5
63379,2,3
63380,2,4
63381,2,3
63382,3,4
63383,4,3
63384,7,4
63385,9,7
63386,12,11
63387,14,11
63388,13,11
63389,11,8
63390,8,8
63391,7,8
63392,5,6
63393,4,2
63394,2,-1
63395,0,-2
63396,-4,-3
63397,-6,-4
63398,-6,-1
63399,-3,0
63400,-2,1
63401,-1,1
63402,-2,0
63403,-3,0
63404,1,1
63405,0,-2
63406,0,-2
63407,-1,3
63408,3,2
63409,3,1
63410,2,-1
63411,2,-1
63412,-1,-1
63413,-2,-2
63414,-3,-1
63415,-4,0
63416,-2,-1
63417,-2,1
63418,-3,-4
63419,-3,-5
63420,-3,-6
63421,-3,-6
63422,-4,-3
63423,-3,-3
63424,-5,-4
63425,-3,-3
63426,1,-1
63427,-1,-3
63428,2,-2
63429,1,-1
63430,1,-2
63431,0,-1
63432,-5,-6
63433,-5,-4
63434,-5,-5
63435,-2,-4
63436,-2,-2
63437,-3,-3
63438,-5,-3
63439,-2,0
63440,-2,-2
63441,-3,-1
63442,0,2
63443,-1,0
63444,1,1
63445,2,1
63446,3,3
63447,4,4
63448,5,5
63449,2,2
63450,1,1
63451,0,2
63452,0,2
63453,1,0
63454,2,-1
63455,1,-2
63456,2,3
63457,4,11
63458,8,12
63459,11,15
63460,12,13
63461,8,7
63462,3,6
63463,1,4
63464,-2,3
63465,-4,-1
63466,-8,-2
63467,-9,-8
63468,-9,-9
63469,-13,-12
63470,-12,-10
63471,-9,-8
63472,-8,-5
63473,-3,1
63474,0,2
63475,2,2
63476,4,2
63477,3,1
63478,3,0
63479,1,1
63480,5,4
63481,2,4
63482,3,6
63483,4,5
63484,4,4
63485,5,3
63486,1,-1
63487,0,-6
63488,-4,-9
63489,-9,-17
63490,-12,-19
63491,-14,-15
63492,-10,-11
63493,-7,-10
63494,-1,-9
63495,-2,-10
63496,-4,-14
63497,-10,-12
63498,-10,-8
63499,-4,-4
63500,-4,-4
63501,2,-1
63502,5,-2
63503,1,-4
63504,0,-2
63505,0,0
63506,-2,-2
63507,-1,-1
63508,0,-2
63509,0,-5
63510,-2,-4
63511,-2,-1
63512,2,1
63513,2,5
63514,3,7
63515,6,5
63516,5,4
63517,2,4
63518,3,4
63519,1,3
63520,1,1
63521,0,1
63522,0,2
63523,1,4
63524,2,3
63525,3,3
63526,1,2
63527,0,1
63528,-1,1
63529,0,0
63530,-1,1
63531,-3,-2
63532,-6,-1
63533,-5,-3
63534,-3,-2
63535,-3,-4
63536,-4,-2
63537,-3,-4
63538,-8,-4
63539,-6,-2
63540,-11,0
63541,-7,1
63542,-3,0
63543,-3,4
63544,0,3
63545,1,0
63546,1,1
63547,-2,5
63548,1,5
63549,3,8
63550,5,10
63551,6,7
63552,7,4
63553,4,2
63554,4,1
63555,2,1
63556,3,3
63557,2,2
63558,1,2
63559,-3,4
63560,0,6
63561,4,4
63562,5,6
63563,4,7
63564,7,4
63565,7,6
63566,6,4
63567,7,2
63568,8,2
63569,4,0
63570,5,2
63571,6,5
63572,6,5
63573,9,4
63574,10,4
63575,7,3
63576,7,-2
63577,1,-1
63578,-3,-4
63579,-2,-6
63580,-5,-9
63581,-6,-9
63582,-8,-11
63583,-9,-9
63584,-6,-5
63585,-4,-4
63586,-3,-3
63587,-4,-4
63588,-6,-8
63589,-9,-9
63590,-11,-8
63591,-9,-10
63592,-10,-8
63593,-9,-7
63594,-11,-10
63595,-12,-11
63596,-13,-13
63597,-15,-16
63598,-17,-15
63599,-14,-15
63600,-11,-12
63601,-8,-9
63602,-5,-4
63603,-3,-2
63604,0,0
63605,-2,2
63606,1,4
63607,3,4
63608,5,2
63609,1,-4
63610,1,-4
63611,-1,-6
63612,-4,-7
63613,-5,-3
63614,-4,-3
63615,-3,1
63616,-1,1
63617,4,3
63618,1,-3
63619,0,-3
63620,-3,-3
63621,-4,-3
63622,-7,-2
63623,-1,0
63624,1,3
63625,4,2
63626,2,3
63627,2,5
63628,3,7
63629,5,10
63630,5,10
63631,8,11
63632,9,9
63633,9,6
63634,6,3
63635,4,3
63636,3,2
63637,4,3
63638,2,4
63639,3,0
63640,2,-2
63641,-2,-6
63642,-7,-8
63643,-5,-4
63644,-5,-1
63645,-2,-2
63646,1,2
63647,3,1
63648,3,1
63649,0,3
63650,0,3
63651,0,7
63652,-1,2
63653,-2,1
63654,-5,-3
63655,-6,-5
63656,-5,-4
63657,-1,1
63658,0,4
63659,6,7
63660,4,6
63661,7,7
63662,5,7
63663,4,7
63664,4,6
63665,6,6
63666,3,2
63667,4,1
63668,4,2
63669,4,4
63670,5,4
63671,8,4
63672,9,4
63673,8,2
63674,8,5
63675,11,4
63676,9,4
63677,7,3
63678,3,2
63679,0,-2
63680,-1,-2
63681,-3,-3
63682,-3,-6
63683,-6,-6
63684,-8,-7
63685,-11,-8
63686,-8,-9
63687,-10,-13
63688,-11,-16
63689,-14,-18
63690,-13,-18
63691,-13,-17
63692,-12,-14
63693,-8,-13
63694,-6,-11
63695,-6,-11
63696,-8,-8
63697,-7,-5
63698,-7,-7
63699,-3,-4
63700,-1,-3
63701,1,-1
63702,1,-1
63703,2,3
63704,3,6
63705,5,6
63706,5,3
63707,3,2
63708,1,-2
63709,1,-2
63710,-2,-3
63711,-2,-4
63712,-3,-1
63713,-1,-4
63714,1,-3
63715,1,-3
63716,1,-3
63717,-3,3
63718,0,6
63719,1,10
63720,1,11
63721,6,12
63722,7,9
63723,7,6
63724,4,7
63725,4,4
63726,1,5
63727,0,2
63728,0,4
63729,2,4
63730,1,6
63731,3,10
63732,4,5
63733,5,7
63734,3,1
63735,1,1
63736,2,0
63737,-2,1
63738,-2,-2
63739,-3,0
63740,-3,-1
63741,-1,1
63742,0,4
63743,4,8
63744,5,9
63745,4,9
63746,3,7
63747,7,10
63748,7,7
63749,4,2
63750,1,2
63751,0,0
63752,0,1
63753,-1,-1
63754,0,-3
63755,-1,-5
63756,0,-2
63757,-2,-5
63758,-1,-1
63759,2,7
63760,3,4
63761,4,9
63762,8,5
63763,8,6
63764,7,5
63765,6,2
63766,1,3
63767,-5,-2
63768,-7,-3
63769,-2,-5
63770,-4,-7
63771,-2,-7
63772,-2,-6
63773,-4,-3
63774,-1,1
63775,2,3
63776,0,2
63777,3,-1
63778,0,-4
63779,0,-1
63780,0,0
63781,-1,0
63782,-1,1
63783,-1,-1
63784,-4,-5
63785,-4,-6
63786,-9,-10
63787,-9,-12
63788,-10,-12
63789,-13,-11
63790,-10,-10
63791,-8,-12
63792,-9,-10
63793,-9,-12
63794,-11,-13
63795,-10,-10
63796,-8,-8
63797,-6,-4
63798,-5,-4
63799,-3,-8
63800,-3,-7
63801,-4,-8
63802,-3,-6
63803,-1,-8
63804,-3,-8
63805,-3,-5
63806,-3,-5
63807,-2,-2
63808,1,-8
63809,-1,-11
63810,-4,-8
63811,-5,-8
63812,-4,-3
63813,1,1
63814,-2,1
63815,1,1
63816,3,2
63817,4,4
63818,7,8
63819,8,10
63820,8,13
63821,10,16
63822,10,12
63823,8,14
63824,8,12
63825,7,13
63826,2,9
63827,4,5
63828,3,4
63829,3,5
63830,3,3
63831,1,0
63832,0,-1
63833,-5,-4
63834,-9,-6
63835,-11,-4
63836,-9,1
63837,-4,7
63838,1,12
63839,4,10
63840,8,12
63841,7,10
63842,3,12
63843,3,11
63844,4,9
63845,5,7
63846,1,1
63847,-2,0
63848,-3,-4
63849,-2,-1
63850,1,1
63851,-2,1
63852,0,1
63853,6,6
63854,4,11
63855,13,13
63856,14,15
63857,11,13
63858,12,13
63859,14,14
63860,15,17
63861,18,13
63862,17,12
63863,14,10
63864,10,4
63865,4,2
63866,3,2
63867,3,2
63868,4,1
63869,1,-1
63870,1,-1
63871,0,-8
63872,-4,-8
63873,-4,-6
63874,-5,-8
63875,-6,-7
63876,-4,-9
63877,-3,-7
63878,-4,-6
63879,-1,-8
63880,-5,-6
63881,-7,-8
63882,-11,-10
63883,-11,-12
63884,-11,-15
63885,-14,-17
63886,-12,-17
63887,-16,-17
63888,-15,-15
63889,-13,-10
63890,-10,-11
63891,-7,-7
63892,-7,-10
63893,-8,-9
63894,-10,-11
63895,-13,-13
63896,-9,-13
63897,-11,-10
63898,-14,-13
63899,-13,-14
63900,-16,-17
63901,-17,-14
63902,-13,-15
63903,-13,-9
63904,-10,-9
63905,-13,-11
63906,-8,-8
63907,-7,-9
63908,-6,-4
63909,-4,-6
63910,-5,-5
63911,-2,-4
63912,-3,-5
63913,-1,-5
63914,-2,0
63915,0,0
63916,0,-4
63917,-5,-4
63918,-5,-3
63919,-5,-4
63920,-5,-2
63921,-3,-1
63922,-2,-1
63923,-2,-3
63924,0,4
63925,3,5
63926,6,13
63927,8,18
63928,13,17
63929,11,15
63930,9,10
63931,5,9
63932,5,11
63933,8,15
63934,6,14
63935,7,13
63936,12,11
63937,6,9
63938,5,9
63939,9,10
63940,9,13
63941,13,9
63942,13,12
63943,13,14
63944,12,14
63945,13,15
63946,13,13
63947,14,12
63948,14,11
63949,14,11
63950,10,10
63951,9,9
63952,6,5
63953,1,-1
63954,-4,-5
63955,-7,-12
63956,-11,-15
63957,-12,-18
63958,-11,-14
63959,-8,-10
63960,-6,-7
63961,-2,-6
63962,0,-5
63963,2,-4
63964,-1,-3
63965,-2,-3
63966,3,-2
63967,6,1
63968,6,-1
63969,8,3
63970,7,5
63971,6,5
63972,4,0
63973,3,-5
63974,0,-3
63975,0,-5
63976,0,-2
63977,0,0
63978,-1,-1
63979,-1,-1
63980,-2,0
63981,-4,-5
63982,-9,-4
63983,-5,-5
63984,-7,-10
63985,-6,-10
63986,-5,-8
63987,-5,-5
63988,-4,-5
63989,-5,-3
63990,-2,-2
63991,1,-5
63992,-5,-10
63993,-4,-8
63994,-8,-10
63995,-13,-12
63996,-13,-15
63997,-13,-17
63998,-14,-16
63999,-14,-14
64000,-12,-12
64001,-13,-10
64002,-11,-12
64003,-11,-9
64004,-10,-10
64005,-7,-7
64006,-8,-6
64007,-6,-7
64008,-7,-7
64009,-8,-6
64010,-1,-4
64011,2,-3
64012,4,-2
64013,0,-3
64014,1,1
64015,3,2
64016,5,6
64017,8,8
64018,11,13
64019,13,12
64020,13,12
64021,12,11
64022,12,11
64023,11,13
64024,9,13
64025,12,12
64026,6,8
64027,6,7
64028,10,10
64029,8,8
64030,10,9
64031,7,8
64032,5,6
64033,0,7
64034,0,5
64035,-3,2
64036,-4,2
64037,-2,-1
64038,-3,1
64039,-7,-2
64040,-5,1
64041,-5,1
64042,-2,1
64043,3,5
64044,4,3
64045,2,4
64046,2,10
64047,4,11
64048,7,11
64049,5,10
64050,6,5
64051,3,7
64052,-1,4
64053,-1,4
64054,-3,4
64055,-9,-2
64056,-6,1
64057,-7,0
64058,-4,-1
64059,0,4
64060,2,4
64061,1,4
64062,1,2
64063,4,2
64064,3,-1
64065,2,-4
64066,2,-3
64067,1,-4
64068,-1,-5
64069,-3,-5
64070,0,-7
64071,-2,-3
64072,-1,-5
64073,-2,-6
64074,-2,-6
64075,-5,-8
64076,-1,-10
64077,1,-7
64078,-3,-5
64079,-3,-5
64080,-4,-9
64081,-6,-10
64082,-6,-8
64083,-1,-10
64084,-2,-6
64085,-2,-8
64086,2,-9
64087,-3,-10
64088,-5,-12
64089,-6,-10
64090,-7,-7
64091,-6,-3
64092,1,0
64093,3,2
64094,0,1
64095,4,0
64096,0,0
64097,1,0
64098,2,-3
64099,0,-2
64100,-5,-6
64101,-7,-7
64102,-8,-5
64103,-7,-8
64104,-7,-6
64105,-8,-8
64106,-2,-8
64107,-8,-7
64108,-5,-8
64109,-2,-9
64110,-11,-9
64111,-13,-11
64112,-10,-9
64113,-13,-2
64114,-8,-1
64115,-3,1
64116,-5,-1
64117,-6,-1
64118,-4,1
64119,-9,1
64120,-6,0
64121,-6,1
64122,-6,3
64123,-1,5
64124,-2,6
64125,-1,6
64126,2,8
64127,2,8
64128,8,8
64129,6,5
64130,6,7
64131,7,12
64132,12,17
64133,15,19
64134,15,19
64135,19,22
64136,18,20
64137,19,22
64138,20,18
64139,14,16
64140,12,12
64141,8,8
64142,5,6
64143,9,8
64144,9,9
64145,9,9
64146,14,12
64147,14,15
64148,18,12
64149,18,11
64150,18,11
64151,12,6
64152,13,3
64153,2,2
64154,0,-2
64155,3,0
64156,0,5
64157,4,4
64158,6,3
64159,0,0
64160,2,-2
64161,-3,-4
64162,-3,-4
64163,-1,-6
64164,-2,-3
64165,-2,-9
64166,-4,-10
64167,-10,-11
64168,-8,-9
64169,-6,-8
64170,-7,-7
64171,-7,-9
64172,-9,-14
64173,-13,-12
64174,-13,-12
64175,-15,-11
64176,-13,-9
64177,-13,-14
64178,-9,-13
64179,-11,-12
64180,-12,-15
64181,-15,-14
64182,-17,-14
64183,-15,-14
64184,-12,-15
64185,-11,-16
64186,-11,-19
64187,-13,-18
64188,-12,-17
64189,-10,-15
64190,-11,-11
64191,-6,-8
64192,-5,-6
64193,-3,-7
64194,-3,-9
64195,-6,-8
64196,-8,-10
64197,-11,-5
64198,-7,-5
64199,-8,0
64200,-2,1
64201,1,-2
64202,3,2
64203,5,6
64204,8,4
64205,4,6
64206,4,0
64207,0,-5
64208,-3,-7
64209,-8,-6
64210,-4,-3
64211,-4,-4
64212,-3,-2
64213,0,2
64214,-1,-6
64215,-2,-4
64216,-5,-7
64217,-5,-10
64218,-7,-4
64219,-7,-1
64220,-6,-3
64221,-8,4
64222,-2,4
64223,-1,6
64224,3,8
64225,4,6
64226,5,6
64227,5,7
64228,6,6
64229,2,6
64230,3,5
64231,-1,6
64232,4,6
64233,2,5
64234,3,8
64235,3,11
64236,7,11
64237,11,14
64238,13,14
64239,16,16
64240,14,14
64241,11,18
64242,10,18
64243,15,11
64244,7,13
64245,9,14
64246,6,12
64247,4,13
64248,6,8
64249,4,1
64250,0,2
64251,2,3
64252,3,6
64253,7,5
64254,12,5
64255,6,5
64256,5,2
64257,2,7
64258,-1,8
64259,5,6
64260,9,9
64261,6,7
64262,9,7
64263,10,9
64264,11,13
64265,12,12
64266,9,8
64267,9,-1
64268,4,-6
64269,0,-9
64270,-3,-11
64271,-5,-12
64272,-10,-15
64273,-8,-15
64274,-8,-17
64275,-10,-14
64276,-8,-11
64277,-6,-10
64278,-8,-6
64279,-3,-6
64280,-8,-7
64281,-3,-6
64282,-5,-6
64283,-5,-5
64284,-4,-9
64285,2,-8
64286,-6,-13
64287,-6,-16
64288,-7,-18
64289,-12,-20
64290,-6,-22
64291,-7,-21
64292,-12,-23
64293,-16,-22
64294,-17,-18
64295,-11,-15
64296,-10,-10
64297,-8,-17
64298,-11,-10
64299,-11,-13
64300,-10,-11
64301,-14,-6
64302,-10,-5
