,R,L
70616,-1,-5
70617,-10,0
70618,8,-7
70619,14,3
70620,-9,-4
70621,-8,3
70622,1,-8
70623,-1,-8
70624,1,5
70625,5,-1
70626,-2,4
70627,-1,-6
70628,-2,2
70629,-3,-8
70630,-5,5
70631,17,12
70632,-1,0
70633,-7,-8
70634,-8,-6
70635,4,-2
70636,-7,5
70637,7,6
70638,3,9
70639,8,5
70640,10,7
70641,9,12
70642,15,8
70643,-5,7
70644,-6,-4
70645,7,-6
70646,8,3
70647,1,6
70648,-2,3
70649,0,5
70650,10,3
70651,8,0
70652,-2,8
70653,-7,0
70654,-9,-3
70655,-2,-5
70656,-1,-7
70657,-7,-6
70658,0,-1
70659,4,26
70660,27,2
70661,2,0
70662,-4,-2
70663,-17,-17
70664,-19,-9
70665,-8,-6
70666,-6,-2
70667,5,0
70668,1,-9
70669,-10,-4
70670,-13,-1
70671,3,-11
70672,-2,4
70673,3,-2
70674,-1,-9
70675,-10,-3
70676,-5,-10
70677,-1,-2
70678,-3,-7
70679,-10,-3
70680,3,-5
70681,-1,-5
70682,-19,10
70683,-3,-14
70684,5,-12
70685,-2,-3
70686,-2,-3
70687,11,2
70688,1,1
70689,-8,-10
70690,-11,-9
70691,-3,-5
70692,8,5
70693,1,4
70694,-2,-10
70695,-26,-10
70696,-7,-16
70697,13,0
70698,-5,2
70699,1,2
70700,6,6
70701,-4,-4
70702,-2,1
70703,2,-4
70704,-3,2
70705,-1,-6
70706,-2,-9
70707,3,3
70708,-2,2
70709,8,6
70710,-3,-5
70711,-6,-4
70712,9,-2
70713,6,0
70714,1,6
70715,3,5
70716,13,6
70717,-2,-2
70718,2,6
70719,12,4
70720,2,5
70721,-4,2
70722,4,-10
70723,-2,-4
70724,0,2
70725,7,12
70726,6,2
70727,6,5
70728,-8,1
70729,-1,1
70730,-1,6
70731,-3,-9
70732,-4,-7
70733,-4,-3
70734,-1,5
70735,8,4
70736,4,8
70737,-5,5
70738,2,-11
70739,-11,-4
70740,-16,-12
70741,-6,-4
70742,-1,0
70743,1,0
70744,0,7
70745,2,9
70746,0,-2
70747,5,-4
70748,3,0
70749,-4,3
70750,-5,3
70751,-2,-2
70752,2,-2
70753,-4,-7
70754,-1,3
70755,0,-1
70756,-13,1
70757,6,8
70758,9,0
70759,-10,3
70760,-6,-4
70761,-1,-3
70762,9,11
70763,14,9
70764,9,7
70765,0,1
70766,-9,3
70767,-1,-4
70768,-3,-11
70769,-6,-2
70770,0,6
70771,-1,-1
70772,0,5
70773,3,-2
70774,-2,-2
70775,5,0
70776,-8,-7
70777,4,7
70778,6,-6
70779,-2,-1
70780,-4,4
70781,-4,-8
70782,-1,-1
70783,-9,-5
70784,8,-2
70785,-10,-2
70786,-6,-4
70787,0,-9
70788,2,-10
70789,-2,-6
70790,-5,-2
70791,0,5
70792,5,-2
70793,9,12
70794,5,-1
70795,5,-3
70796,-8,3
70797,-6,-1
70798,-1,3
70799,-2,-4
70800,2,2
70801,1,8
70802,-1,1
70803,-8,-3
70804,-5,1
70805,-3,-7
70806,5,0
70807,1,7
70808,1,8
70809,7,7
70810,-5,8
70811,7,3
70812,0,-3
70813,-4,1
70814,3,4
70815,-1,-3
70816,5,5
70817,5,8
70818,7,1
70819,-1,4
70820,7,8
70821,14,10
70822,5,3
70823,-1,6
70824,1,-6
70825,-2,-4
70826,2,2
70827,4,-3
70828,-2,-4
70829,3,-5
70830,-1,-3
70831,-5,-4
70832,-6,-15
70833,-11,-13
70834,-7,-11
70835,-4,-5
70836,0,4
70837,4,-5
70838,-4,-1
70839,-9,-11
70840,-3,-7
70841,2,-5
70842,0,-2
70843,5,2
70844,1,-2
70845,-5,-3
70846,-2,-10
70847,-5,0
70848,-8,-2
70849,3,-12
70850,-3,0
70851,-5,-2
70852,5,0
70853,0,4
70854,5,8
70855,3,1
70856,-4,-3
70857,-1,-4
70858,-7,-7
70859,-9,-4
70860,1,0
70861,2,-1
70862,-8,-4
70863,-6,-5
70864,3,-4
70865,5,0
70866,-2,-2
70867,-9,1
70868,6,4
70869,4,4
70870,7,6
70871,5,4
70872,-7,-2
70873,-7,-3
70874,-8,-9
70875,-3,-6
70876,1,1
70877,2,-1
70878,-2,-3
70879,-4,-1
70880,5,1
70881,8,9
70882,-2,2
70883,-6,-5
70884,-3,-2
70885,-2,0
70886,-2,1
70887,4,2
70888,-2,-1
70889,2,2
70890,-6,-1
70891,-1,4
70892,1,-1
70893,-8,-4
70894,5,1
70895,-3,6
70896,7,7
70897,2,9
70898,4,8
70899,-1,3
70900,-5,-3
70901,-4,-1
70902,3,1
70903,0,-2
70904,-2,3
70905,-9,-2
70906,-2,-3
70907,-2,-5
70908,1,2
70909,0,-1
70910,-1,3
70911,5,6
70912,-1,0
70913,-3,-2
70914,1,0
70915,1,4
70916,4,-3
70917,-1,-4
70918,0,-3
70919,2,-4
70920,-3,-1
70921,-2,-4
70922,-1,-3
70923,3,-1
70924,9,-2
70925,8,8
70926,8,8
70927,7,2
70928,3,1
70929,1,-1
70930,4,0
70931,2,1
70932,1,3
70933,-1,-7
70934,2,-3
70935,-3,-1
70936,3,1
70937,6,4
70938,4,3
70939,3,3
70940,-5,0
70941,1,-3
70942,-2,-7
70943,-4,3
70944,-1,-3
70945,-2,-6
70946,-6,1
70947,0,0
70948,3,1
70949,0,-3
70950,-7,-5
70951,-8,0
70952,-2,-3
70953,-1,3
70954,9,3
70955,-5,3
70956,-3,3
70957,1,-1
70958,-6,0
70959,3,-1
70960,2,0
70961,-2,-1
70962,-6,4
70963,-3,-8
70964,0,3
70965,2,6
70966,-4,1
70967,-4,-8
70968,-4,0
70969,7,5
70970,5,4
70971,1,7
70972,1,-4
70973,-9,-5
70974,-11,-8
70975,-6,0
70976,2,-3
70977,2,0
70978,-2,7
70979,2,1
70980,-5,-3
70981,-11,-1
70982,1,2
70983,4,-3
70984,2,5
70985,0,4
70986,1,1
70987,4,4
70988,-1,-6
70989,-3,-4
70990,-8,1
70991,-8,-3
70992,-4,-6
70993,-12,0
70994,-1,-4
70995,-1,-10
70996,-1,0
70997,-2,0
70998,-1,-5
70999,-3,4
71000,-7,-3
71001,-3,-8
71002,-4,-9
71003,-6,-6
71004,-5,-5
71005,0,-3
71006,-5,1
71007,2,-2
71008,1,-1
71009,-2,-1
71010,1,3
71011,3,2
71012,5,-3
71013,3,3
71014,3,0
71015,1,-4
71016,-3,0
71017,-2,-1
71018,4,-3
71019,-4,2
71020,-2,-5
71021,-2,-3
71022,2,-2
71023,4,4
71024,8,6
71025,8,3
71026,-1,1
71027,3,5
71028,2,3
71029,-2,2
71030,3,-5
71031,3,0
71032,2,-2
71033,-1,1
71034,1,6
71035,1,0
71036,0,-4
71037,-1,-1
71038,-2,-2
71039,-2,-4
71040,1,3
71041,2,-8
71042,-5,-1
71043,-4,-3
71044,-4,-2
71045,0,0
71046,-2,-3
71047,-9,-6
71048,-6,-6
71049,-4,1
71050,3,2
71051,0,-1
71052,-5,-1
71053,0,-7
71054,1,4
71055,0,2
71056,0,2
71057,-2,-1
71058,-2,-6
71059,-3,-5
71060,-3,-1
71061,4,2
71062,6,4
71063,3,4
71064,0,-2
71065,-3,-4
71066,2,2
71067,7,3
71068,0,2
71069,-2,-3
71070,-2,1
71071,-2,-1
71072,2,-1
71073,-5,-2
71074,0,-2
71075,2,6
71076,2,5
71077,2,7
71078,1,4
71079,-1,0
71080,-5,-3
71081,-3,0
71082,6,3
71083,6,4
71084,2,3
71085,1,1
71086,-3,0
71087,-6,-2
71088,-5,-3
71089,2,-2
71090,3,4
71091,1,4
71092,3,2
71093,-3,1
71094,0,-1
71095,-1,5
71096,3,4
71097,0,3
71098,-2,-2
71099,-2,0
71100,-1,-1
71101,1,1
71102,-8,4
71103,1,-4
71104,0,-2
71105,-1,-2
71106,-1,2
71107,-1,0
71108,-1,2
71109,-1,1
71110,3,-3
71111,2,-1
71112,-1,5
71113,2,1
71114,-1,-7
71115,-3,-2
71116,0,3
71117,1,2
71118,2,0
71119,3,-3
71120,-1,0
71121,-2,0
71122,0,-5
71123,-4,-1
71124,6,0
71125,0,4
71126,-3,3
71127,2,2
71128,-2,-2
71129,0,-4
71130,5,0
71131,-1,-1
71132,0,0
71133,4,0
71134,6,-1
71135,-4,0
71136,-3,-4
71137,1,-1
71138,-2,-3
71139,-2,0
71140,-2,-1
71141,0,-7
71142,-4,-5
71143,-4,-5
71144,7,1
71145,5,4
71146,-1,1
71147,1,-2
71148,3,2
71149,2,2
71150,8,1
71151,2,3
71152,-2,-1
71153,-1,0
71154,-4,-1
71155,0,-2
71156,1,0
71157,0,1
71158,-2,-1
71159,-4,-1
71160,-4,-2
71161,-2,-7
71162,-3,-1
71163,-2,-1
71164,2,2
71165,-3,-1
71166,-6,-7
71167,-2,-4
71168,-4,-3
71169,-5,-3
71170,-2,-3
71171,-3,0
71172,-2,-1
71173,1,2
71174,-4,0
71175,-6,-3
71176,-5,-5
71177,-1,0
71178,8,3
71179,0,2
71180,-6,-4
71181,-4,-5
71182,-1,-2
71183,-3,-2
71184,0,2
71185,-3,0
71186,-2,1
71187,-1,-2
71188,1,-3
71189,1,-2
71190,0,-1
71191,-6,3
71192,-8,-2
71193,-1,-6
71194,-7,-1
71195,-4,-4
71196,1,-3
71197,4,0
71198,1,0
71199,-1,2
71200,0,4
71201,0,-2
71202,1,-6
71203,-6,-1
71204,-1,-1
71205,1,0
71206,6,5
71207,2,3
71208,0,2
71209,2,1
71210,-2,-2
71211,-4,-2
71212,1,-2
71213,0,1
71214,1,2
71215,3,2
71216,4,2
71217,0,2
71218,-4,2
71219,3,-1
71220,-6,1
71221,-4,1
71222,2,-2
71223,-3,-1
71224,-2,0
71225,2,5
71226,3,4
71227,0,3
71228,1,0
71229,-4,0
71230,1,-1
71231,-4,-1
71232,-2,1
71233,1,2
71234,0,2
71235,0,1
71236,3,2
71237,2,1
71238,1,2
71239,2,-1
71240,-1,2
71241,2,2
71242,3,4
71243,2,5
71244,-1,0
71245,2,-1
71246,0,1
71247,-1,-2
71248,-6,-3
71249,-3,0
71250,-3,-1
71251,-2,-4
71252,0,-2
71253,1,0
71254,-1,1
71255,0,-1
71256,2,-3
71257,-1,-1
71258,-1,0
71259,-2,-3
71260,-2,-3
71261,-1,-1
71262,2,-1
71263,5,1
71264,0,0
71265,2,0
71266,5,0
71267,-3,-2
71268,4,-2
71269,-1,-1
71270,-1,-2
71271,0,-1
71272,4,-2
71273,2,1
71274,4,3
71275,1,3
71276,-1,-2
71277,1,0
71278,1,0
71279,1,-4
71280,0,0
71281,2,-1
71282,2,0
71283,-2,0
71284,-2,-3
71285,-1,-4
71286,-3,-3
71287,-1,-2
71288,2,4
71289,-1,-1
71290,1,3
71291,1,6
71292,0,1
71293,-1,-2
71294,3,0
71295,4,2
71296,0,0
71297,0,2
71298,2,-1
71299,1,2
71300,-3,-1
71301,-2,-4
71302,-7,0
71303,-4,-1
71304,-2,-2
71305,-6,-4
71306,-5,-7
71307,-6,-2
71308,2,-2
71309,1,0
71310,-2,-5
71311,-2,-5
71312,-1,-4
71313,-2,0
71314,-6,-1
71315,-4,-1
71316,1,0
71317,-2,-1
71318,0,-2
71319,-4,-5
71320,-5,0
71321,-1,1
71322,0,0
71323,-3,-2
71324,-2,-4
71325,0,-3
71326,-4,-3
71327,-1,-1
71328,4,0
71329,-1,-1
71330,-6,-4
71331,-3,-5
71332,-1,-4
71333,-5,-2
71334,-1,-4
71335,0,-3
71336,-5,-4
71337,-7,-5
71338,-2,-1
71339,-4,-2
71340,0,-2
71341,-1,-1
71342,0,1
71343,-1,-2
71344,0,2
71345,3,0
71346,0,3
71347,5,2
71348,4,1
71349,1,1
71350,2,1
71351,3,1
71352,3,0
71353,5,4
71354,3,5
71355,1,4
71356,3,2
71357,6,3
71358,7,2
71359,2,5
71360,2,1
71361,-2,1
71362,-2,0
71363,-2,-3
71364,-4,-2
71365,0,-4
71366,-6,-3
71367,-4,-2
71368,0,-6
71369,-1,-1
71370,-1,0
71371,2,-1
71372,-2,0
71373,0,1
71374,0,0
71375,1,-2
71376,-3,-4
71377,-6,-3
71378,-5,-5
71379,-1,0
71380,2,1
71381,3,2
71382,0,2
71383,0,3
71384,3,0
71385,0,-3
71386,1,1
71387,-3,3
71388,1,0
71389,0,0
71390,0,-1
71391,1,1
71392,0,1
71393,-3,-2
71394,-1,-1
71395,-1,0
71396,2,-1
71397,-5,-2
71398,-4,-3
71399,2,-1
71400,3,2
71401,1,3
71402,-3,1
71403,1,2
71404,0,2
71405,-2,-2
71406,-3,-2
71407,-3,-3
71408,-1,-1
71409,1,-1
71410,1,3
71411,3,3
71412,4,3
71413,1,0
71414,3,0
71415,1,1
71416,-3,1
71417,-5,2
71418,-5,-2
71419,-2,-6
71420,-4,-1
71421,0,-3
71422,-2,-5
71423,-8,-3
71424,-2,-2
71425,-1,3
71426,2,-1
71427,2,0
71428,1,0
71429,-3,0
71430,-1,-2
71431,-3,-2
71432,-2,2
71433,3,1
71434,-1,0
71435,-2,0
71436,-3,-1
71437,-2,0
71438,-1,-1
71439,4,1
71440,4,6
71441,3,3
71442,-1,4
71443,1,4
71444,5,5
71445,6,1
71446,-1,1
71447,-2,-1
71448,4,-2
71449,0,4
71450,-1,2
71451,2,0
71452,0,1
71453,0,0
71454,2,2
71455,0,-1
71456,-2,-2
71457,-3,0
71458,2,0
71459,3,-1
71460,-2,2
71461,4,0
71462,6,2
71463,6,3
71464,0,3
71465,1,0
71466,-1,-3
71467,-1,1
71468,0,-1
71469,-4,-3
71470,-2,-4
71471,0,1
71472,0,-1
71473,-3,-3
71474,-3,-6
71475,-3,-3
71476,-3,-3
71477,-2,-3
71478,-4,-2
71479,-3,-6
71480,-5,-5
71481,-9,-7
71482,-8,-7
71483,-5,-5
71484,-3,-3
71485,-3,-2
71486,-6,-5
71487,-3,-3
71488,-3,-4
71489,0,-5
71490,-2,-3
71491,1,-1
71492,-1,-3
71493,-3,-4
71494,-2,-6
71495,-3,-3
71496,-2,-2
71497,-4,-3
71498,-2,-2
71499,-1,-3
71500,-2,0
71501,0,0
71502,-1,-1
71503,-3,-2
71504,-2,0
71505,2,-1
71506,-1,-1
71507,-3,1
71508,1,1
71509,0,0
71510,3,0
71511,3,1
71512,-1,1
71513,0,0
71514,0,1
71515,3,5
71516,3,2
71517,3,4
71518,2,1
71519,0,2
71520,1,2
71521,4,2
71522,4,4
71523,2,3
71524,3,3
71525,3,1
71526,2,1
71527,0,1
71528,4,2
71529,2,2
71530,-3,1
71531,-1,0
71532,0,0
71533,-2,2
71534,-2,0
71535,-1,3
71536,-1,-1
71537,-3,-3
71538,-1,2
71539,1,-2
71540,0,-1
71541,-2,2
71542,-1,1
71543,-2,-3
71544,-3,-1
71545,-1,2
71546,1,2
71547,1,0
71548,3,0
71549,-2,0
71550,-1,0
71551,-1,-2
71552,1,-2
71553,-3,-4
71554,0,-3
71555,-1,-1
71556,-5,-2
71557,-1,-1
71558,-2,-4
71559,-4,-5
71560,-3,-3
71561,-3,0
71562,-2,-2
71563,-2,-2
71564,-4,-3
71565,-1,-2
71566,-1,-4
71567,-2,-2
71568,-4,-3
71569,-3,-3
71570,1,-1
71571,0,0
71572,0,0
71573,0,-3
71574,-1,-2
71575,-3,-2
71576,-2,-5
71577,0,-3
71578,1,-2
71579,2,-3
71580,1,0
71581,0,-2
71582,-2,-4
71583,-3,-5
71584,-1,-3
71585,0,-1
71586,1,1
71587,-1,1
71588,-3,-3
71589,-2,-2
71590,0,-1
71591,0,0
71592,-1,0
71593,3,2
71594,3,4
71595,1,1
71596,2,2
71597,2,3
71598,2,0
71599,3,1
71600,1,2
71601,0,2
71602,2,5
71603,3,3
71604,1,1
71605,3,5
71606,4,6
71607,3,3
71608,3,4
71609,4,9
71610,6,3
71611,1,3
71612,1,2
71613,1,-1
71614,-1,1
71615,1,2
71616,-1,1
71617,-1,0
71618,-2,-1
71619,0,-1
71620,0,-2
71621,2,1
71622,0,1
71623,2,1
71624,0,1
71625,1,2
71626,1,0
71627,-2,-2
71628,0,-3
71629,-1,-2
71630,-5,-5
71631,-3,-5
71632,-6,-3
71633,-6,-6
71634,-4,-5
71635,-3,-4
71636,0,-1
71637,2,0
71638,-1,-2
71639,-4,-5
71640,-2,-2
71641,-6,-5
71642,-5,-6
71643,-3,-3
71644,1,-6
71645,-5,-4
71646,-2,-6
71647,-3,-4
71648,-6,-6
71649,-7,-7
71650,-5,-7
71651,-2,-6
71652,-3,-5
71653,-6,-5
71654,-7,-6
71655,-4,-7
71656,-3,-5
71657,-4,-4
71658,-2,-2
71659,-1,-1
71660,-1,-1
71661,-2,-3
71662,-1,-3
71663,3,-2
71664,2,-1
71665,0,2
71666,1,0
71667,-3,-4
71668,-1,-4
71669,1,-3
71670,1,-2
71671,3,0
71672,4,2
71673,4,5
71674,4,3
71675,0,3
71676,3,4
71677,4,3
71678,5,2
71679,1,1
71680,-2,1
71681,1,2
71682,1,2
71683,1,2
71684,-2,3
71685,0,0
71686,-2,1
71687,0,3
71688,2,0
71689,-3,1
71690,-2,1
71691,-2,2
71692,-2,0
71693,-3,-1
71694,-4,-3
71695,-4,-4
71696,-4,-4
71697,-2,-4
71698,-4,-3
71699,-4,-3
71700,0,-2
71701,-1,-1
71702,0,-1
71703,0,0
71704,0,1
71705,1,0
71706,-1,-2
71707,-2,0
71708,0,-4
71709,0,0
71710,-1,1
71711,1,0
71712,1,2
71713,0,-2
71714,-2,-4
71715,-1,-4
71716,0,-3
71717,1,-1
71718,0,0
71719,1,-2
71720,1,-3
71721,0,1
71722,4,1
71723,1,3
71724,3,4
71725,2,0
71726,3,3
71727,1,3
71728,1,3
71729,4,3
71730,2,2
71731,4,5
71732,3,3
71733,3,3
71734,2,4
71735,2,3
71736,3,2
71737,-1,0
71738,1,2
71739,2,2
71740,1,2
71741,2,2
71742,2,1
71743,1,0
71744,1,0
71745,-1,-2
71746,-3,-1
71747,-2,1
71748,0,0
71749,0,0
71750,-1,-1
71751,0,-2
71752,-2,-1
71753,-2,-2
71754,-2,-3
71755,0,-3
71756,-1,-1
71757,-4,-4
71758,-1,-3
71759,-1,-4
71760,-3,-4
71761,0,-1
71762,1,0
71763,-1,-1
71764,1,-3
71765,-4,-2
71766,-2,-2
71767,-3,-3
71768,-5,-3
71769,-2,-1
71770,-2,-1
71771,0,-3
71772,-2,-4
71773,-3,-3
71774,-2,-3
71775,-2,-2
71776,-4,0
71777,1,-1
71778,-2,-1
71779,-2,-2
71780,-1,-4
71781,-3,-4
71782,-2,-2
71783,-2,-2
71784,0,-1
71785,1,0
71786,1,-1
71787,4,1
71788,2,1
71789,1,0
71790,3,3
71791,5,3
71792,3,2
71793,-1,1
71794,0,2
71795,-1,2
71796,-1,-1
71797,2,-1
71798,0,1
71799,-2,-1
71800,0,-1
71801,-2,0
71802,3,0
71803,0,0
71804,2,2
71805,3,1
71806,-1,1
71807,0,0
71808,3,1
71809,0,1
71810,-2,0
71811,-4,-3
71812,-4,-3
71813,-2,-3
71814,-3,-3
71815,-1,-2
71816,1,-2
71817,-1,0
71818,-1,-2
71819,-1,-5
71820,-2,-6
71821,-4,-6
71822,-6,-9
71823,-6,-8
71824,-4,-6
71825,-3,-4
71826,-5,-6
71827,-7,-7
71828,-3,-6
71829,-5,-5
71830,-3,-6
71831,-4,-7
71832,-5,-5
71833,-4,-6
71834,-3,-5
71835,0,-6
71836,0,-1
71837,-1,0
71838,0,-2
71839,3,1
71840,2,1
71841,3,0
71842,-2,1
71843,0,2
71844,3,1
71845,0,1
71846,0,0
71847,0,1
71848,0,2
71849,0,1
71850,-2,0
71851,1,-1
71852,1,3
71853,1,1
71854,4,5
71855,3,6
71856,1,4
71857,2,6
71858,1,4
71859,2,3
71860,-1,0
71861,-1,2
71862,3,4
71863,3,3
71864,2,3
71865,2,5
71866,0,5
71867,-2,4
71868,-2,0
71869,4,2
71870,1,3
71871,-1,0
71872,2,2
71873,2,3
71874,-1,2
71875,-1,1
71876,0,0
71877,0,-3
71878,-2,-5
71879,-2,-3
71880,0,-5
71881,-1,-4
71882,0,-2
71883,3,-2
71884,1,-1
71885,0,-2
71886,-5,-3
71887,-3,-5
71888,-4,-8
71889,-3,-5
71890,-1,-3
71891,-1,-2
71892,-2,-1
71893,-2,-2
71894,1,-2
71895,0,-4
71896,-2,-2
71897,-2,-4
71898,1,0
71899,3,4
71900,3,5
71901,2,4
71902,3,4
71903,2,3
71904,0,0
71905,-3,0
71906,-2,-1
71907,0,0
71908,1,1
71909,0,2
71910,1,2
71911,3,4
71912,-1,1
71913,2,0
71914,1,-1
71915,-1,0
71916,-1,0
71917,-1,-1
71918,1,1
71919,1,1
71920,1,1
71921,0,2
71922,0,1
71923,1,2
71924,-1,-1
71925,-1,-2
71926,-1,-1
71927,0,0
71928,1,-1
71929,-3,-3
71930,-2,-3
71931,-1,-2
71932,-1,-2
71933,-2,-2
71934,0,-3
71935,-1,-4
71936,0,-2
71937,-1,-1
71938,-1,-3
71939,-1,-2
71940,-3,-4
71941,-3,-5
71942,-4,-4
71943,-3,-4
71944,-2,-3
71945,-2,-4
71946,-4,-3
71947,-5,-5
71948,-1,-5
71949,-3,-3
71950,-2,-2
71951,1,0
71952,-2,0
71953,-2,-1
71954,-2,0
71955,-1,-2
71956,-2,-2
71957,2,0
71958,0,-1
71959,-2,0
71960,1,0
71961,-1,0
71962,-2,1
71963,-3,1
71964,1,0
71965,-1,2
71966,-1,1
71967,0,1
71968,0,1
71969,-3,-2
71970,-4,-3
71971,-2,-4
71972,-2,-3
71973,-2,-1
71974,-1,-1
71975,-1,-1
71976,-1,-1
71977,-2,-2
71978,1,-1
71979,0,0
71980,-1,-1
71981,-1,-1
71982,-1,-1
71983,-2,-2
71984,-4,-4
71985,0,-3
71986,-1,-3
71987,-3,-4
71988,1,-2
71989,0,0
71990,-2,-3
71991,-1,-1
71992,2,-1
71993,1,-2
71994,0,0
71995,0,1
71996,1,0
71997,0,0
71998,-1,-1
71999,0,0
72000,1,0
72001,0,-1
72002,-1,-2
72003,1,0
72004,1,0
72005,2,0
72006,3,1
72007,0,1
72008,3,1
72009,1,3
72010,1,3
72011,2,2
72012,3,3
72013,3,1
72014,2,3
72015,1,3
72016,2,3
72017,4,1
72018,0,2
72019,0,2
72020,0,1
72021,-1,1
72022,-1,1
72023,-2,1
72024,-1,-1
72025,-2,-2
72026,-3,-2
72027,-1,0
72028,-1,-1
72029,-1,-2
72030,-1,-1
72031,-3,-3
72032,-3,-3
72033,-4,-1
72034,-1,-2
72035,0,0
72036,-2,-1
72037,-4,-2
72038,-1,-1
72039,-3,-2
72040,-1,0
72041,1,0
72042,1,-1
72043,1,1
72044,0,2
72045,1,-1
72046,1,0
72047,2,0
72048,2,-1
72049,1,0
72050,2,2
72051,1,2
72052,1,1
72053,3,2
72054,0,1
72055,0,1
72056,-2,-2
72057,-3,-5
72058,-3,-4
72059,-4,0
72060,-1,-3
72061,0,-1
72062,2,1
72063,0,0
72064,3,1
72065,0,-1
72066,-2,-1
72067,1,0
72068,1,3
72069,4,4
72070,4,4
72071,3,3
72072,2,1
72073,1,1
72074,3,2
72075,2,1
72076,-1,0
72077,1,0
72078,1,1
72079,0,4
72080,1,3
72081,1,3
72082,2,5
72083,0,2
72084,0,0
72085,0,1
72086,-2,2
72087,1,4
72088,1,2
72089,0,1
72090,0,1
72091,-3,0
72092,-2,-4
72093,-4,-1
72094,-2,-2
72095,2,-1
72096,0,-1
72097,2,-1
72098,0,-1
72099,-3,-2
72100,-3,0
72101,-2,-2
72102,-2,-4
72103,-3,-7
72104,-4,-5
72105,-3,-3
72106,0,-1
72107,0,2
72108,0,1
72109,2,-1
72110,0,-2
72111,1,-4
72112,-1,-2
72113,-1,-2
72114,1,-3
72115,1,0
72116,-1,1
72117,-1,2
72118,-3,-1
72119,-2,-2
72120,0,-5
72121,0,-3
72122,-1,-3
72123,-1,-1
72124,-1,2
72125,0,0
72126,0,1
72127,0,1
72128,2,2
72129,-2,-2
72130,-4,-2
72131,-5,-4
72132,-5,-4
72133,-4,-5
72134,-2,-2
72135,-3,-2
72136,0,-2
72137,1,1
72138,3,-1
72139,1,-2
72140,-1,-1
72141,0,-2
72142,-2,-1
72143,-2,-3
72144,-1,0
72145,-1,-1
72146,2,-1
72147,3,0
72148,3,1
72149,-1,0
72150,2,2
72151,0,0
72152,-2,0
72153,3,-1
72154,1,0
72155,2,3
72156,0,-1
72157,-1,2
72158,-2,0
72159,0,-1
72160,1,1
72161,0,2
72162,0,2
72163,0,0
72164,0,1
72165,1,2
72166,-1,0
72167,-1,0
72168,0,0
72169,-2,0
72170,-1,1
72171,0,-2
72172,0,-2
72173,1,0
72174,1,-1
72175,-2,-2
72176,-2,-1
72177,-3,-3
72178,-3,-3
72179,-1,-2
72180,-2,-2
72181,-2,-1
72182,0,0
72183,1,1
72184,0,1
72185,1,1
72186,2,2
72187,3,2
72188,1,0
72189,0,2
72190,-1,-1
72191,1,-1
72192,-1,-1
72193,-1,-2
72194,-1,-2
72195,-3,-1
72196,-1,0
72197,2,0
72198,0,3
72199,1,3
72200,0,2
72201,0,1
72202,1,0
72203,-1,0
72204,1,0
72205,2,2
72206,3,2
72207,4,3
72208,0,1
72209,-1,1
72210,-2,-2
72211,-1,-1
72212,-4,-4
72213,-4,-1
72214,-2,-2
72215,-1,-3
72216,-3,-3
72217,-3,-2
72218,-2,-3
72219,0,0
72220,2,0
72221,0,-1
72222,-2,-1
72223,-2,-3
72224,3,-2
72225,1,0
72226,0,1
72227,2,-1
72228,-2,0
72229,-3,-2
72230,-3,-2
72231,-2,-1
72232,-4,-2
72233,-6,-3
72234,-2,-6
72235,-2,-3
72236,-2,-2
72237,-1,0
72238,-3,0
72239,-1,-1
72240,-1,-2
72241,1,-1
72242,2,1
72243,3,2
72244,1,3
72245,2,1
72246,3,2
72247,2,2
72248,-1,0
72249,-1,-2
72250,0,-1
72251,2,0
72252,0,0
72253,0,0
72254,0,0
72255,-3,-2
72256,0,-1
72257,0,-1
72258,2,0
72259,0,0
72260,-1,0
72261,0,0
72262,0,0
72263,0,1
72264,-2,-1
72265,-1,0
72266,-2,0
72267,-3,-1
72268,-2,-2
72269,-1,-2
72270,-2,-3
72271,-2,-1
72272,-1,-1
72273,-3,-1
72274,-3,-1
72275,-1,-3
72276,-3,-4
72277,-2,-3
72278,-3,-4
72279,-1,-3
72280,-1,-2
72281,-2,-1
72282,-3,0
72283,-1,-4
72284,-3,-4
72285,-2,-3
72286,-2,-5
72287,-2,-5
72288,-5,-4
72289,-5,-6
72290,-4,-5
72291,-4,-6
72292,-6,-6
72293,-6,-5
72294,-3,-5
72295,-1,-4
72296,-2,-4
72297,0,-2
72298,-1,-1
72299,-2,-1
72300,0,-2
72301,-1,-2
72302,-3,-3
72303,-2,-3
72304,4,0
72305,3,3
72306,3,4
72307,1,0
72308,2,1
72309,2,0
72310,1,0
72311,0,0
72312,3,3
72313,5,5
72314,4,3
72315,5,2
72316,1,0
72317,-1,3
72318,-1,3
72319,-1,0
72320,3,-1
72321,2,2
72322,2,2
72323,3,2
72324,-2,2
72325,-2,1
72326,-2,1
72327,2,2
72328,3,1
72329,-1,2
72330,-3,2
72331,-1,-1
72332,0,-2
72333,-2,1
72334,1,-1
72335,1,2
72336,1,2
72337,0,1
72338,-3,-2
72339,-3,-5
72340,-3,-6
72341,-1,-2
72342,-4,-2
72343,-3,-1
72344,-1,0
72345,0,0
72346,1,-2
72347,-1,-1
72348,-2,0
72349,0,-1
72350,1,0
72351,-2,-1
72352,-3,-1
72353,-2,-2
72354,-2,-3
72355,-1,-4
72356,-4,-2
72357,-3,-2
72358,-3,-2
72359,0,-1
72360,0,2
72361,1,4
72362,3,3
72363,2,2
