,R,L
29092,-10,-7
29093,-6,-4
29094,-5,1
29095,1,2
29096,1,-2
29097,10,10
29098,10,7
29099,1,3
29100,3,-3
29101,2,-1
29102,-10,4
29103,-1,-5
29104,5,1
29105,-4,-3
29106,-19,-8
29107,-6,-15
29108,-8,-21
29109,-20,-22
29110,-4,-14
29111,16,14
29112,-1,13
29113,7,13
29114,28,12
29115,-2,-2
29116,4,-4
29117,9,1
29118,3,1
29119,-1,2
29120,-11,5
29121,0,-6
29122,-7,-11
29123,-22,-9
29124,-5,-12
29125,-2,-1
29126,1,16
29127,7,6
29128,11,-1
29129,8,6
29130,3,2
29131,-12,-11
29132,-4,-5
29133,17,18
29134,16,12
29135,9,-5
29136,7,5
29137,3,6
29138,-11,-12
29139,-11,-13
29140,-18,-4
29141,-10,-1
29142,11,3
29143,5,8
29144,0,2
29145,-3,-11
29146,-12,-14
29147,-20,-4
29148,-17,-11
29149,-2,-4
29150,5,6
29151,10,12
29152,5,-5
29153,6,-9
29154,1,-6
29155,-6,2
29156,6,-1
29157,2,-1
29158,0,8
29159,6,7
29160,0,10
29161,-3,6
29162,-3,0
29163,1,-7
29164,4,-2
29165,-4,0
29166,2,-11
29167,0,5
29168,12,21
29169,3,3
29170,0,-5
29171,0,-2
29172,-9,3
29173,-7,-12
29174,-5,-17
29175,-6,-7
29176,4,-5
29177,4,7
29178,8,16
29179,-2,4
29180,-14,-3
29181,-3,3
29182,7,4
29183,6,0
29184,12,1
29185,16,15
29186,20,11
29187,15,14
29188,10,19
29189,16,10
29190,-9,-10
29191,-19,-8
29192,-10,-12
29193,-19,-21
29194,-16,-10
29195,-8,-5
29196,2,-10
29197,-16,-7
29198,-4,10
29199,9,9
29200,-1,2
29201,7,14
29202,21,6
29203,9,-2
29204,-6,-5
29205,7,2
29206,-2,-1
29207,-18,-1
29208,2,7
29209,4,-3
29210,-14,-16
29211,-7,2
29212,7,4
29213,-4,-14
29214,-21,-10
29215,2,3
29216,9,-3
29217,-9,-4
29218,-2,4
29219,19,11
29220,9,6
29221,-10,-9
29222,-4,-3
29223,9,3
29224,-12,-6
29225,-14,-3
29226,6,-2
29227,3,5
29228,-4,7
29229,5,9
29230,5,11
29231,-2,0
29232,-4,1
29233,9,5
29234,5,0
29235,-2,-4
29236,4,7
29237,6,7
29238,3,-5
29239,-8,-5
29240,1,2
29241,8,7
29242,-8,0
29243,-10,-7
29244,-4,-8
29245,-7,-1
29246,-8,0
29247,-3,-4
29248,3,-1
29249,2,7
29250,6,2
29251,1,-6
29252,-3,0
29253,7,14
29254,8,10
29255,1,-6
29256,-6,-3
29257,2,2
29258,4,-7
29259,-9,-8
29260,1,5
29261,21,10
29262,8,13
29263,-5,2
29264,-5,9
29265,6,-7
29266,-10,-18
29267,-20,-15
29268,-6,-17
29269,0,-7
29270,-9,3
29271,12,15
29272,19,4
29273,-10,0
29274,-20,1
29275,0,-14
29276,-10,-15
29277,-16,-5
29278,8,3
29279,17,11
29280,2,10
29281,-7,-1
29282,0,-3
29283,-3,-1
29284,-3,-3
29285,-3,-9
29286,-3,-10
29287,-5,-8
29288,-3,-3
29289,2,-1
29290,4,6
29291,1,11
29292,5,2
29293,-1,-10
29294,-15,-8
29295,-11,-2
29296,9,6
29297,12,11
29298,5,9
29299,9,3
29300,8,-9
29301,-3,-7
29302,-12,-2
29303,-7,-4
29304,-1,1
29305,3,12
29306,7,14
29307,12,-2
29308,6,-1
29309,-6,1
29310,-6,-6
29311,-9,-8
29312,-8,0
29313,-3,1
29314,2,2
29315,-2,3
29316,-15,-1
29317,-14,-10
29318,2,-13
29319,-5,-9
29320,-9,-1
29321,-5,2
29322,1,-1
29323,5,1
29324,-10,1
29325,-2,-9
29326,3,-8
29327,-9,3
29328,-9,-4
29329,0,-5
29330,12,8
29331,8,10
29332,7,5
29333,8,0
29334,-9,-3
29335,-7,-5
29336,-1,-14
29337,-4,-2
29338,3,14
29339,11,5
29340,6,-4
29341,3,11
29342,10,13
29343,11,-2
29344,-3,-1
29345,-10,4
29346,4,0
29347,5,-8
29348,-4,2
29349,16,11
29350,24,15
29351,14,10
29352,2,11
29353,-1,6
29354,-6,-8
29355,-15,-10
29356,-5,-10
29357,-2,-11
29358,-8,-6
29359,-5,2
29360,3,5
29361,-1,3
29362,-10,2
29363,-10,3
29364,0,-4
29365,-4,-8
29366,-4,-6
29367,3,-5
29368,-2,-3
29369,-4,4
29370,-8,2
29371,-1,-4
29372,9,-5
29373,-2,1
29374,-5,-2
29375,-1,3
29376,2,1
29377,-7,-8
29378,-10,-3
29379,-8,-13
29380,-13,-4
29381,3,5
29382,15,5
29383,12,14
29384,14,11
29385,11,-1
29386,-5,-1
29387,-4,-1
29388,2,-3
29389,-8,-8
29390,-2,-10
29391,-2,-2
29392,-9,-8
29393,2,9
29394,12,14
29395,7,-3
29396,-8,-5
29397,-5,0
29398,4,-8
29399,-8,-6
29400,1,8
29401,29,15
29402,15,14
29403,4,11
29404,10,10
29405,8,7
29406,-6,0
29407,-15,-8
29408,-4,-9
29409,1,-9
29410,-10,-4
29411,-13,4
29412,7,6
29413,5,4
29414,-9,1
29415,-7,-7
29416,-3,-6
29417,-7,-11
29418,-6,-3
29419,9,6
29420,7,3
29421,1,7
29422,1,8
29423,-2,1
29424,-17,-11
29425,-8,-9
29426,3,-5
29427,-9,-5
29428,-11,-8
29429,3,-2
29430,10,5
29431,-2,5
29432,-1,6
29433,5,4
29434,-6,-5
29435,-13,-14
29436,-3,-12
29437,-5,-7
29438,-6,-8
29439,2,-3
29440,2,4
29441,-1,0
29442,-4,-6
29443,-3,1
29444,5,5
29445,1,-5
29446,-10,-6
29447,-7,-7
29448,3,-5
29449,-1,-3
29450,-4,5
29451,9,11
29452,3,-5
29453,-11,-9
29454,-9,-2
29455,2,-3
29456,-4,-6
29457,-10,-5
29458,-4,-2
29459,-3,-4
29460,0,-9
29461,-7,-4
29462,-9,2
29463,0,1
29464,-3,-6
29465,-6,-10
29466,5,-2
29467,3,3
29468,-1,-2
29469,-3,1
29470,1,6
29471,0,6
29472,-3,-3
29473,6,-8
29474,0,-4
29475,-1,3
29476,6,3
29477,5,8
29478,4,9
29479,2,10
29480,3,3
29481,10,-2
29482,-1,-1
29483,3,4
29484,16,5
29485,6,5
29486,-4,12
29487,-5,2
29488,1,-5
29489,-2,-8
29490,1,-2
29491,9,7
29492,0,9
29493,-1,5
29494,-2,5
29495,0,1
29496,-3,-4
29497,-9,-4
29498,2,-2
29499,3,0
29500,-1,7
29501,5,6
29502,11,4
29503,2,5
29504,-9,-4
29505,-9,-16
29506,-7,-16
29507,-11,-6
29508,-10,-2
29509,8,5
29510,10,10
29511,-7,-2
29512,3,-9
29513,4,-2
29514,-2,0
29515,-7,-3
29516,0,5
29517,7,8
29518,-1,-1
29519,6,-3
29520,7,6
29521,-10,-3
29522,-8,-7
29523,0,2
29524,0,4
29525,-1,-1
29526,2,-2
29527,3,1
29528,1,3
29529,-1,-2
29530,4,2
29531,4,10
29532,2,1
29533,-10,-4
29534,-12,-2
29535,5,-2
29536,1,-8
29537,-6,-3
29538,8,9
29539,6,12
29540,-9,2
29541,-6,-1
29542,-2,0
29543,-6,-8
29544,-3,-13
29545,3,-5
29546,3,3
29547,0,6
29548,6,6
29549,3,5
29550,-12,0
29551,-10,-8
29552,-2,-8
29553,-5,-7
29554,-8,-7
29555,-6,0
29556,7,4
29557,3,5
29558,-3,3
29559,9,8
29560,11,11
29561,12,3
29562,3,2
29563,-5,-1
29564,3,-4
29565,-3,-1
29566,-11,-2
29567,6,-1
29568,10,5
29569,2,7
29570,-5,-1
29571,-6,-7
29572,-10,-6
29573,-15,-10
29574,1,-11
29575,6,-1
29576,1,7
29577,9,8
29578,11,6
29579,-6,-3
29580,-13,-9
29581,-7,-6
29582,-3,-4
29583,-4,-3
29584,1,-2
29585,6,-2
29586,-2,-4
29587,1,1
29588,4,3
29589,-4,0
29590,-5,2
29591,-5,-5
29592,-13,-11
29593,-6,-9
29594,2,-1
29595,8,5
29596,10,6
29597,10,13
29598,4,4
29599,-3,0
29600,1,0
29601,-4,-5
29602,-4,-1
29603,2,0
29604,-3,-5
29605,-4,-5
29606,-6,-3
29607,-4,0
29608,1,-1
29609,0,1
29610,1,-2
29611,-3,-1
29612,-7,-4
29613,-6,-3
29614,4,2
29615,9,-2
29616,2,-1
29617,0,2
29618,3,3
29619,2,6
29620,-4,1
29621,0,-2
29622,-1,-5
29623,-12,-7
29624,-11,-4
29625,-4,-3
29626,0,-4
29627,0,4
29628,-1,1
29629,3,0
29630,-3,0
29631,-7,-8
29632,-5,-6
29633,-9,-7
29634,-4,-6
29635,2,-5
29636,-1,0
29637,-2,3
29638,4,-3
29639,3,3
29640,3,3
29641,1,3
29642,-2,1
29643,0,0
29644,-5,0
29645,-3,-4
29646,-2,-8
29647,3,0
29648,5,5
29649,-2,4
29650,-1,1
29651,-2,2
29652,-6,0
29653,-1,-2
29654,1,4
29655,3,2
29656,6,1
29657,3,6
29658,-2,5
29659,1,2
29660,3,2
29661,2,1
29662,-1,-2
29663,0,-4
29664,3,-2
29665,0,-1
29666,-1,-4
29667,-4,-3
29668,-5,-3
29669,-1,-1
29670,-3,-5
29671,-3,-4
29672,1,6
29673,4,5
29674,1,-1
29675,2,1
29676,2,0
29677,-2,-5
29678,-3,-3
29679,0,-2
29680,0,-4
29681,-1,-2
29682,1,7
29683,6,4
29684,-5,-9
29685,-8,-3
29686,1,-5
29687,-5,-9
29688,-8,-2
29689,4,4
29690,4,3
29691,-2,3
29692,4,7
29693,7,4
29694,7,1
29695,7,6
29696,2,3
29697,4,-2
29698,2,4
29699,1,3
29700,2,4
29701,9,11
29702,7,10
29703,-3,1
29704,-4,-5
29705,-4,-3
29706,-8,-8
29707,-4,-9
29708,-3,3
29709,-1,2
29710,7,3
29711,3,7
29712,-2,4
29713,0,-3
29714,-2,-3
29715,-5,-1
29716,-14,-10
29717,-13,-11
29718,-3,-4
29719,-1,0
29720,0,3
29721,4,2
29722,6,3
29723,-3,-4
29724,-3,-5
29725,1,2
29726,0,0
29727,1,-3
29728,0,1
29729,1,5
29730,3,2
29731,6,4
29732,7,6
29733,0,-1
29734,-9,-10
29735,-8,-10
29736,-4,-3
29737,-5,-6
29738,-4,-3
29739,0,5
29740,1,2
29741,0,-4
29742,-1,-1
29743,4,-1
29744,5,1
29745,-3,-1
29746,-1,1
29747,0,-3
29748,5,-6
29749,-2,0
29750,-1,0
29751,4,2
29752,7,4
29753,-4,-1
29754,-10,-7
29755,-2,-7
29756,-2,-9
29757,-9,-5
29758,-6,-5
29759,3,-3
29760,1,0
29761,-4,2
29762,4,5
29763,1,0
29764,-4,0
29765,-4,-5
29766,2,-6
29767,1,0
29768,0,1
29769,0,-1
29770,0,-1
29771,2,1
29772,-3,2
29773,0,-2
29774,1,3
29775,-7,-1
29776,-7,-8
29777,-1,-7
29778,-2,-3
29779,1,1
29780,4,2
29781,3,3
29782,-3,3
29783,-2,-1
29784,1,3
29785,3,5
29786,4,3
29787,-1,1
29788,-6,-3
29789,-2,-5
29790,-2,-5
29791,-3,-3
29792,0,1
29793,-3,-1
29794,-3,-1
29795,3,1
29796,-2,-1
29797,-7,-4
29798,-8,-8
29799,-6,-1
29800,-4,1
29801,2,0
29802,5,7
29803,4,6
29804,1,-3
29805,-1,-2
29806,-3,1
29807,-5,-5
29808,-3,-9
29809,1,1
29810,1,5
29811,0,3
29812,2,2
29813,1,3
29814,-2,-3
29815,-4,-7
29816,1,-3
29817,0,2
29818,-2,-2
29819,1,-1
29820,-2,0
29821,1,-3
29822,3,1
29823,-2,4
29824,1,1
29825,3,4
29826,1,0
29827,2,-2
29828,2,0
29829,1,0
29830,-1,0
29831,1,2
29832,1,2
29833,-1,-1
29834,-1,-3
29835,-4,-4
29836,0,-3
29837,-2,-4
29838,-4,-1
29839,1,2
29840,0,1
29841,2,4
29842,2,6
29843,4,1
29844,5,3
29845,2,4
29846,5,-2
29847,4,-1
29848,1,6
29849,-2,6
29850,-1,1
29851,-5,-3
29852,-1,-3
29853,-6,-5
29854,-5,-9
29855,-3,0
29856,-7,2
29857,-3,2
29858,2,6
29859,0,2
29860,-4,-5
29861,1,-3
29862,-3,0
29863,-2,1
29864,5,3
29865,3,1
29866,-1,1
29867,6,6
29868,5,3
29869,-3,-1
29870,-4,0
29871,1,-3
29872,3,-4
29873,-3,0
29874,-2,4
29875,-2,1
29876,0,-1
29877,2,-2
29878,1,-1
29879,-1,-3
29880,0,-2
29881,-3,-3
29882,-4,-3
29883,0,-3
29884,-6,-5
29885,-7,-2
29886,0,-2
29887,-1,1
29888,-7,-1
29889,-5,-3
29890,-1,-4
29891,-2,-1
29892,-6,-2
29893,2,0
29894,4,0
29895,-4,-2
29896,-8,-8
29897,-5,-3
29898,0,0
29899,0,-2
29900,5,-1
29901,9,8
29902,3,7
29903,-5,-2
29904,-1,3
29905,2,2
29906,0,-3
29907,-2,-7
29908,2,-1
29909,-3,-2
29910,-4,-2
29911,7,2
29912,8,6
29913,3,2
29914,-5,-5
29915,-2,-6
29916,1,-4
29917,-4,-2
29918,0,2
29919,8,6
29920,4,4
29921,-3,1
29922,3,1
29923,8,1
29924,-1,-1
29925,-5,-4
29926,-1,-1
29927,3,0
29928,1,1
29929,2,3
29930,6,1
29931,2,0
29932,-1,-2
29933,1,-1
29934,-6,-3
29935,-5,-7
29936,-1,-1
29937,-4,0
29938,-1,-1
29939,0,0
29940,0,2
29941,-1,-1
29942,-4,-6
29943,-4,-5
29944,-1,0
29945,1,-3
29946,-5,-7
29947,-8,-2
29948,-2,0
29949,-3,-4
29950,-6,-2
29951,-6,0
29952,-1,0
29953,-2,-3
29954,-5,-3
29955,-6,-2
29956,-2,-2
29957,-3,-2
29958,-1,1
29959,-2,3
29960,-2,2
29961,0,3
29962,-3,0
29963,-4,1
29964,-3,-1
29965,-3,-4
29966,-1,1
29967,-1,-1
29968,-6,-8
29969,-3,-4
29970,-1,0
29971,0,-1
29972,-4,-2
29973,1,0
29974,3,0
29975,-8,-6
29976,-5,-3
29977,2,2
29978,0,4
29979,1,5
29980,2,2
29981,1,0
29982,3,0
29983,2,1
29984,0,-2
29985,2,1
29986,1,3
29987,0,-2
29988,-1,-1
29989,-2,1
29990,3,2
29991,2,-1
29992,3,1
29993,0,4
29994,-3,2
29995,3,-2
29996,4,0
29997,0,4
29998,-1,0
29999,2,0
30000,4,0
30001,2,0
30002,0,-2
30003,0,0
30004,2,3
30005,7,6
30006,5,4
30007,4,3
30008,7,4
30009,0,2
30010,-1,1
30011,7,1
30012,3,3
30013,-3,1
30014,2,-1
30015,1,0
30016,-3,-2
30017,-3,-1
30018,-3,-5
30019,-2,0
30020,-2,5
30021,1,-3
30022,-1,-3
30023,-3,-1
30024,-3,-3
30025,-8,-9
30026,-7,-6
30027,-1,-1
30028,0,-4
30029,-2,2
30030,-4,3
30031,-2,-2
30032,-4,-4
30033,-4,-2
30034,4,3
30035,2,3
30036,-2,-1
30037,-3,2
30038,-1,1
30039,-2,0
30040,-2,-1
30041,2,-1
30042,0,0
30043,-4,-3
30044,-4,-4
30045,1,1
30046,0,-1
30047,-4,-3
30048,-4,-6
30049,-5,-6
30050,-5,-4
30051,0,-2
30052,3,-1
30053,3,1
30054,2,3
30055,4,1
30056,0,1
30057,3,3
30058,2,4
30059,0,2
30060,-5,0
30061,-4,-2
30062,1,-2
30063,1,0
30064,-1,-1
30065,-2,-2
30066,0,-6
30067,1,-2
30068,-4,-2
30069,0,-4
30070,2,-1
30071,-3,-2
30072,-2,-5
30073,-1,-3
30074,-1,0
30075,-1,-2
30076,0,-1
30077,3,-3
30078,-3,-3
30079,-2,-3
30080,1,-4
30081,-2,-4
30082,-6,-7
30083,-3,-9
30084,0,-3
30085,-1,-3
30086,1,-2
30087,1,-1
30088,-1,1
30089,1,1
30090,-6,-2
30091,-2,-4
30092,1,-1
30093,1,-2
30094,2,-2
30095,-2,2
30096,1,-2
30097,2,-4
30098,-1,0
30099,-5,-2
30100,0,-1
30101,-1,-1
30102,-2,2
30103,4,2
30104,1,-1
30105,0,2
30106,2,4
30107,2,2
30108,-4,0
30109,-3,0
30110,1,0
30111,-3,-4
30112,-5,-5
30113,0,-2
30114,0,-2
30115,-5,-2
30116,0,0
30117,4,4
30118,1,6
30119,1,3
30120,2,2
30121,1,-1
30122,-5,-1
30123,-3,0
30124,-2,0
30125,-1,2
30126,2,3
30127,3,4
30128,-2,2
30129,-1,2
30130,0,2
30131,-5,-3
30132,-4,-2
30133,-1,-1
30134,0,0
30135,0,4
30136,1,4
30137,1,4
30138,3,2
30139,0,-1
30140,-5,-1
30141,-2,-3
30142,-2,-5
30143,-3,0
30144,3,-1
30145,0,-1
30146,-1,-2
30147,0,2
30148,3,2
30149,3,-2
30150,1,3
30151,2,2
30152,3,1
30153,0,0
30154,-2,1
30155,0,0
30156,1,-1
30157,-2,-1
30158,-2,-2
30159,-1,-4
30160,-1,-4
30161,-3,-1
30162,0,-1
30163,-1,-1
30164,-3,1
30165,-2,0
30166,-2,-3
30167,-1,-4
30168,0,-3
30169,1,-2
30170,-4,-1
30171,-3,-2
30172,0,-2
30173,-4,-1
30174,-3,0
30175,1,0
30176,-3,-1
30177,-5,-2
30178,-1,1
30179,0,0
30180,-2,-1
30181,-1,-1
30182,2,-1
30183,2,-1
30184,0,-2
30185,2,0
30186,2,1
30187,-1,2
30188,0,1
30189,2,0
30190,-1,0
30191,1,4
30192,4,5
30193,5,2
30194,3,2
30195,0,3
30196,3,0
30197,2,-2
30198,-2,1
30199,1,3
30200,3,2
30201,-1,-2
30202,-1,-4
30203,1,-3
30204,1,0
30205,2,0
30206,2,3
30207,6,3
30208,1,1
30209,1,2
30210,4,3
30211,2,3
30212,-2,0
30213,-2,-1
30214,-1,-6
30215,-3,-7
30216,-6,-4
30217,-3,0
30218,-2,-2
30219,1,-1
30220,1,2
30221,0,0
30222,1,-1
30223,-1,0
30224,1,2
30225,2,2
30226,2,2
30227,0,2
30228,-1,2
30229,2,3
30230,1,2
30231,1,0
30232,-3,1
30233,-2,0
30234,-1,2
30235,-1,1
30236,1,1
30237,-1,2
30238,-1,3
30239,0,3
30240,-5,0
30241,-8,0
30242,-2,-2
30243,0,-3
30244,-5,-2
30245,-4,-1
30246,2,-1
30247,-1,0
30248,-2,0
30249,-1,-2
30250,1,-4
30251,-4,-4
30252,-5,-3
30253,-2,-6
30254,-3,-2
30255,0,-1
30256,-1,-1
30257,1,-1
30258,-3,-4
30259,-6,-6
30260,-4,-6
30261,0,-5
30262,-1,-5
30263,-2,-1
30264,1,-2
30265,1,-2
30266,-4,0
30267,0,-1
30268,1,-4
30269,-1,-2
30270,-2,0
30271,-1,-3
30272,-3,-1
30273,-3,-4
30274,-4,-5
30275,-1,-3
30276,-1,3
30277,1,2
30278,3,4
30279,5,3
30280,4,3
30281,0,-2
30282,1,-2
30283,-1,-2
30284,-2,-4
30285,1,-1
30286,1,4
30287,2,3
30288,0,1
30289,1,1
30290,3,3
30291,-2,0
30292,2,-1
30293,1,0
30294,0,1
30295,1,3
30296,4,4
30297,6,7
30298,6,5
30299,-1,1
30300,2,4
30301,2,2
30302,6,-1
30303,2,2
30304,1,3
30305,4,2
30306,0,-2
30307,-1,-1
30308,-1,1
30309,1,0
30310,2,-1
30311,1,-2
30312,2,0
30313,-1,-3
30314,1,-2
30315,2,4
30316,2,3
30317,2,5
30318,1,2
30319,-1,-2
30320,-2,-1
30321,-2,-2
30322,0,-3
30323,0,0
30324,-1,4
30325,-4,1
30326,-5,-1
30327,-1,-3
30328,-1,-2
30329,0,-2
30330,3,1
30331,5,2
30332,3,2
30333,2,1
30334,1,1
30335,0,0
30336,-2,-2
30337,0,0
30338,-1,-1
30339,-4,-3
30340,1,0
30341,5,2
30342,1,0
30343,-5,-3
30344,1,-1
30345,0,-1
30346,-2,-2
30347,1,1
30348,2,1
30349,-3,-1
30350,-3,-3
30351,-3,-4
30352,-7,-5
30353,-9,-7
30354,-5,-6
30355,0,-2
30356,0,0
30357,-2,-2
30358,-1,-1
30359,1,-2
30360,-2,-5
30361,1,-5
30362,1,3
30363,2,0
30364,1,-1
30365,-1,1
30366,0,1
30367,3,0
30368,0,0
30369,-4,-1
30370,-4,-3
30371,-1,-4
30372,-2,1
30373,0,1
30374,2,0
30375,0,-1
30376,-1,-2
30377,-3,0
30378,-1,-2
30379,1,-1
30380,1,0
30381,1,-2
30382,2,-1
30383,1,0
30384,-1,1
30385,1,2
30386,2,1
30387,-1,0
30388,-2,1
30389,0,1
30390,1,1
30391,-2,1
30392,-1,-1
30393,-1,-1
30394,-1,-1
30395,0,0
30396,-1,2
30397,3,2
30398,-2,0
30399,-3,0
30400,2,-1
30401,-1,0
30402,-1,1
30403,-2,-1
30404,0,-1
30405,-1,0
30406,-4,-2
30407,-2,-4
30408,-3,-2
30409,-4,0
30410,-3,-3
30411,-1,-3
30412,-3,-2
30413,-4,-3
30414,-2,-3
30415,-1,-3
30416,-2,0
30417,-1,0
30418,-1,-2
30419,-2,1
30420,-1,-1
30421,1,-2
30422,-1,0
30423,-1,0
30424,-3,1
30425,-1,-1
30426,-3,-2
30427,-5,-4
30428,-3,-4
30429,-2,-3
30430,0,-1
30431,1,-2
30432,0,-1
30433,0,0
30434,-2,-1
30435,-3,-4
30436,-3,-4
30437,0,-3
30438,-1,-2
30439,2,2
30440,4,4
30441,5,3
30442,0,-1
30443,-2,-2
30444,-2,-1
30445,-2,-1
30446,-2,-1
30447,0,1
30448,4,2
30449,2,2
30450,1,3
30451,-1,2
30452,1,1
30453,0,2
30454,4,4
30455,6,4
30456,3,5
30457,5,5
30458,2,3
30459,1,1
30460,0,1
30461,0,0
30462,2,1
30463,1,2
30464,2,2
30465,1,1
30466,2,3
30467,2,1
30468,2,1
30469,2,5
30470,4,5
30471,2,1
30472,1,0
30473,0,0
30474,1,0
30475,3,0
30476,1,1
30477,0,0
30478,1,-2
30479,2,0
30480,1,0
30481,-1,-1
30482,-3,-1
30483,-4,-2
30484,-3,-4
30485,-4,-5
30486,-3,-1
30487,1,-2
30488,-2,-2
30489,-3,-1
30490,-3,-2
30491,-6,-4
30492,-3,-2
30493,-5,-3
30494,-4,-4
30495,-2,-3
30496,-3,-3
30497,-2,-2
30498,-2,-3
30499,-2,-3
30500,-4,-1
30501,-2,0
30502,-2,0
30503,0,-1
30504,-5,-4
30505,-3,-4
30506,-4,-3
30507,-2,-2
30508,-1,1
30509,-1,1
30510,0,0
30511,-1,-2
30512,0,0
30513,1,0
30514,-1,-1
30515,0,0
30516,1,2
30517,2,2
30518,0,2
30519,0,1
30520,2,2
30521,2,3
30522,5,2
30523,4,4
30524,0,4
30525,-1,1
30526,0,1
30527,-1,-1
30528,2,1
30529,1,4
30530,5,5
30531,3,4
30532,0,2
30533,0,2
30534,0,0
30535,0,-3
30536,-2,-5
30537,0,-1
30538,0,2
30539,2,-1
30540,3,4
30541,2,3
30542,5,2
30543,0,1
30544,-2,-1
30545,-3,-3
30546,-2,0
30547,1,1
30548,2,1
30549,1,2
30550,-1,1
30551,-2,-1
30552,-2,-4
30553,0,-3
30554,0,-2
30555,0,-2
30556,2,1
30557,0,0
30558,-1,-1
30559,0,1
30560,-1,-4
30561,-1,-4
30562,0,-2
30563,0,-2
30564,0,-3
30565,0,-2
30566,1,-1
30567,2,0
30568,1,2
30569,2,1
30570,-2,-1
30571,0,-2
30572,-1,-5
30573,-3,-3
30574,-3,-3
30575,-6,-3
30576,-4,-4
30577,0,-3
30578,-2,-3
30579,-2,-2
30580,-3,-4
30581,-4,-5
30582,-4,-2
30583,-3,0
30584,-2,1
30585,-3,-2
30586,-4,-1
30587,0,-2
30588,0,-3
30589,-1,-2
30590,-1,0
30591,0,0
30592,-1,-2
30593,-3,-3
30594,-2,-1
30595,1,-2
30596,1,-1
30597,-1,-1
30598,-1,0
30599,-1,-1
30600,1,-1
30601,3,1
30602,0,2
30603,-1,3
30604,-1,-1
30605,-2,-1
30606,0,-3
30607,-2,-2
30608,-4,-3
30609,-3,-4
30610,-3,-2
30611,-3,-3
30612,3,1
30613,1,1
30614,-1,1
30615,1,1
30616,1,1
30617,0,1
30618,0,1
30619,0,1
30620,0,2
30621,-1,-1
30622,0,0
30623,1,2
30624,1,3
30625,1,3
30626,1,1
30627,-3,-1
30628,-2,-2
30629,0,0
30630,-1,2
30631,0,4
30632,3,4
30633,3,2
30634,1,2
30635,-1,2
30636,1,2
30637,3,2
30638,0,2
30639,1,4
30640,1,1
30641,1,1
30642,-1,0
30643,-2,-2
30644,-2,-3
30645,-3,-3
30646,-1,-2
30647,0,-2
30648,1,-2
30649,-2,1
30650,-2,1
30651,1,1
30652,-1,-1
30653,0,0
30654,0,0
30655,1,0
30656,-2,0
30657,-2,0
30658,-2,-2
30659,1,-3
30660,-2,-3
30661,-2,0
30662,1,-1
30663,0,0
30664,-1,0
30665,-1,-2
30666,0,-4
30667,-3,-4
30668,-3,-3
30669,-1,-2
30670,1,0
30671,2,2
30672,-1,2
30673,3,1
30674,3,0
30675,-2,-1
30676,-1,-3
30677,-2,-1
30678,-2,-3
30679,-1,-2
30680,0,1
30681,0,0
30682,0,2
30683,3,4
30684,3,3
30685,3,1
30686,1,0
30687,0,0
30688,1,2
30689,1,-1
30690,0,-2
30691,0,0
30692,1,0
30693,2,0
30694,-2,0
30695,-1,0
30696,2,0
30697,-1,0
30698,-2,0
30699,2,0
30700,3,1
30701,0,2
30702,1,2
30703,2,2
30704,0,0
30705,-1,-2
30706,-1,-2
30707,1,1
30708,-1,-3
30709,-3,-1
30710,-1,-1
30711,0,-3
30712,0,0
30713,-1,0
30714,1,-1
30715,0,-2
30716,-2,-4
30717,-3,-3
30718,-1,-3
30719,-2,0
30720,-1,-1
30721,1,0
30722,0,0
30723,-4,-2
30724,-4,-6
30725,-5,-7
30726,-3,-4
30727,-1,-2
30728,-1,-3
30729,1,-2
30730,0,-1
30731,-4,-5
30732,-4,-6
30733,-3,-4
30734,-5,-7
30735,-3,-5
30736,-3,-3
30737,-2,-1
30738,-1,0
30739,-2,0
30740,-5,-1
30741,-2,-2
30742,-4,-4
30743,-3,-6
30744,-4,-6
30745,-2,-2
30746,0,1
30747,2,3
30748,4,3
30749,0,2
30750,-4,2
30751,-4,0
30752,-3,-1
30753,2,-2
30754,0,1
30755,2,3
30756,1,4
30757,0,3
30758,3,5
30759,3,7
30760,5,5
30761,2,0
30762,0,0
30763,-1,0
30764,-2,0
30765,1,0
30766,0,3
30767,1,1
30768,1,2
30769,2,3
30770,1,3
30771,1,2
30772,1,1
30773,0,-2
30774,-2,-1
30775,-5,-3
30776,-4,-4
30777,-4,-3
30778,-1,-4
30779,3,-2
30780,1,-3
30781,-3,-1
30782,-3,-1
30783,-2,-3
30784,-2,-2
30785,-4,-4
30786,-2,-3
30787,1,0
30788,2,1
30789,0,1
30790,0,1
30791,0,2
30792,1,1
30793,0,0
30794,2,2
30795,3,1
30796,3,3
30797,4,1
30798,4,5
30799,0,4
30800,-1,3
30801,0,0
30802,1,0
30803,1,1
30804,1,1
30805,2,1
30806,3,3
30807,4,5
30808,4,4
30809,6,4
30810,4,4
30811,3,4
30812,3,0
30813,0,0
30814,-1,1
30815,0,0
30816,0,0
30817,1,2
30818,3,3
30819,3,2
30820,2,-1
30821,0,-1
30822,0,-2
30823,-2,-3
30824,-2,-3
30825,-1,-2
30826,-1,-2
30827,-1,-2
30828,0,0
30829,0,-3
30830,-1,-2
30831,-1,-2
30832,-2,-2
30833,-6,-5
30834,-6,-5
30835,-7,-7
30836,-8,-6
30837,-6,-4
30838,-5,-4
30839,-4,-4
30840,-4,-4
30841,-5,-4
30842,-3,-3
30843,-1,-3
30844,2,0
