,R,L
55766,-32,-91
55767,-88,-101
55768,-90,-94
55769,-88,-35
55770,-104,38
55771,-59,111
55772,44,196
55773,125,235
55774,168,236
55775,180,296
55776,229,308
55777,275,261
55778,244,199
55779,203,123
55780,175,87
55781,170,52
55782,104,-70
55783,-4,-105
55784,-75,-143
55785,-114,-185
55786,-183,-198
55787,-240,-239
55788,-270,-226
55789,-226,-170
55790,-198,-147
55791,-176,-106
55792,-108,-45
55793,-51,34
55794,14,73
55795,42,78
55796,40,94
55797,103,99
55798,119,128
55799,148,156
55800,197,168
55801,222,171
55802,240,141
55803,179,127
55804,124,71
55805,63,20
55806,9,-26
55807,-78,-75
55808,-129,-87
55809,-144,-105
55810,-150,-94
55811,-149,-72
55812,-150,-64
55813,-114,-21
55814,-86,-8
55815,-67,-38
55816,-69,-58
55817,-76,-73
55818,-54,-66
55819,-23,-41
55820,-20,-50
55821,-9,-45
55822,55,4
55823,78,0
55824,89,25
55825,101,11
55826,71,-4
55827,56,39
55828,51,29
55829,44,40
55830,41,36
55831,-11,9
55832,20,53
55833,21,44
55834,-21,22
55835,5,24
55836,1,17
55837,-19,-14
55838,-37,-21
55839,-29,-21
55840,-63,-44
55841,-42,-57
55842,-55,-43
55843,-25,-9
55844,-5,-25
55845,37,22
55846,114,41
55847,44,19
55848,31,43
55849,32,42
55850,-3,6
55851,-51,-40
55852,-38,-11
55853,-84,-16
55854,-29,8
55855,19,10
55856,-27,-47
55857,20,30
55858,110,96
55859,54,57
55860,-29,-23
55861,-122,-106
55862,-121,-81
55863,-13,-37
55864,4,-22
55865,1,-16
55866,26,6
55867,140,124
55868,156,107
55869,74,25
55870,-66,-75
55871,-142,-116
55872,-98,-111
55873,-146,-156
55874,-197,-191
55875,-141,-115
55876,-42,-32
55877,11,-5
55878,52,32
55879,7,13
55880,-66,-10
55881,67,96
55882,107,96
55883,82,100
55884,235,245
55885,289,285
55886,256,282
55887,269,255
55888,66,76
55889,62,92
55890,100,62
55891,-43,-61
55892,-67,-96
55893,-139,-156
55894,-216,-196
55895,-146,-196
55896,-248,-273
55897,-234,-245
55898,-242,-248
55899,-241,-228
55900,-150,-143
55901,-86,-90
55902,-3,19
55903,74,72
55904,136,149
55905,154,216
55906,176,225
55907,173,222
55908,193,202
55909,150,143
55910,75,140
55911,83,99
55912,35,25
55913,14,-15
55914,-14,-59
55915,-110,-90
55916,-71,-116
55917,-82,-144
55918,-124,-162
55919,-160,-157
55920,-116,-112
55921,-32,-59
55922,8,-44
55923,27,20
55924,57,81
55925,86,72
55926,77,76
55927,43,39
55928,8,54
55929,10,29
55930,15,15
55931,-3,-12
55932,-20,-25
55933,-5,3
55934,1,20
55935,-15,-17
55936,-47,-50
55937,-13,-11
55938,-15,-36
55939,-16,-5
55940,-21,-32
55941,-69,-48
55942,-31,-25
55943,-17,8
55944,30,24
55945,35,36
55946,27,27
55947,28,53
55948,57,25
55949,29,-17
55950,15,11
55951,-15,13
55952,-55,-29
55953,-76,-84
55954,-51,-98
55955,-19,-50
55956,23,4
55957,15,-3
55958,-6,15
55959,47,40
55960,40,65
55961,-2,45
55962,7,13
55963,-39,16
55964,3,4
55965,1,-13
55966,-14,-21
55967,-22,-16
55968,28,-3
55969,15,7
55970,-39,-20
55971,-26,-50
55972,-8,5
55973,8,-29
55974,16,-4
55975,-42,1
55976,-36,-5
55977,76,21
55978,112,90
55979,111,120
55980,75,95
55981,24,49
55982,40,34
55983,45,41
55984,9,56
55985,-11,8
55986,-62,-80
55987,-95,-113
55988,-87,-100
55989,-62,-73
55990,-44,-62
55991,-56,-96
55992,-90,-98
55993,-57,-61
55994,12,-7
55995,-5,17
55996,-11,-3
55997,40,26
55998,94,105
55999,145,170
56000,104,154
56001,68,95
56002,62,68
56003,59,54
56004,48,30
56005,1,1
56006,-40,-40
56007,-65,-73
56008,-100,-101
56009,-81,-120
56010,-89,-104
56011,-95,-130
56012,-99,-114
56013,-93,-97
56014,-65,-80
56015,-43,-23
56016,-24,-8
56017,31,29
56018,81,94
56019,104,130
56020,130,132
56021,128,136
56022,103,153
56023,70,129
56024,52,77
56025,26,63
56026,-7,-1
56027,-34,-35
56028,-88,-74
56029,-64,-129
56030,-75,-101
56031,-77,-128
56032,-105,-134
56033,-116,-130
56034,-50,-105
56035,-32,-30
56036,-24,-20
56037,8,11
56038,30,53
56039,81,55
56040,139,64
56041,103,99
56042,50,78
56043,42,55
56044,59,76
56045,48,86
56046,25,43
56047,-6,36
56048,-37,-2
56049,2,-26
56050,-35,3
56051,-41,-23
56052,-19,-67
56053,-53,2
56054,-2,-40
56055,-33,-3
56056,-50,-24
56057,7,-59
56058,33,34
56059,34,12
56060,29,2
56061,20,25
56062,37,-46
56063,-2,33
56064,10,40
56065,-4,7
56066,-35,-8
56067,-29,-51
56068,-62,-33
56069,-69,-18
56070,-52,-41
56071,-58,-58
56072,-26,-49
56073,-26,-17
56074,-3,-8
56075,-17,-21
56076,31,-37
56077,49,8
56078,45,34
56079,21,14
56080,44,45
56081,84,57
56082,106,107
56083,87,100
56084,50,80
56085,11,30
56086,54,55
56087,67,81
56088,-22,26
56089,-36,25
56090,-82,-6
56091,-26,-16
56092,5,-69
56093,-70,-98
56094,-111,-144
56095,-141,-138
56096,-99,-145
56097,-89,-148
56098,-75,-82
56099,-12,-15
56100,45,53
56101,49,71
56102,92,64
56103,93,100
56104,69,129
56105,147,146
56106,76,131
56107,44,103
56108,25,79
56109,10,56
56110,62,91
56111,48,35
56112,-7,-51
56113,-50,-37
56114,-94,-159
56115,-44,-111
56116,-58,-145
56117,-86,-167
56118,-100,-123
56119,-86,-123
56120,-71,-106
56121,-14,-30
56122,3,-2
56123,-15,44
56124,10,57
56125,28,52
56126,33,117
56127,2,93
56128,-31,55
56129,7,59
56130,-9,-2
56131,-41,-13
56132,-19,-41
56133,-20,-43
56134,19,-16
56135,49,-49
56136,8,-48
56137,31,-38
56138,56,-3
56139,66,40
56140,63,58
56141,61,44
56142,52,61
56143,55,87
56144,43,80
56145,-4,39
56146,-6,22
56147,3,43
56148,-26,13
56149,-55,-25
56150,-82,-78
56151,-134,-116
56152,-131,-115
56153,-97,-133
56154,-73,-132
56155,-26,-106
56156,3,-50
56157,30,-9
56158,69,37
56159,98,69
56160,113,86
56161,89,95
56162,97,107
56163,102,124
56164,83,138
56165,63,138
56166,34,93
56167,-2,58
56168,-22,37
56169,-36,-10
56170,-92,-47
56171,-105,-120
56172,-123,-148
56173,-128,-136
56174,-99,-153
56175,-124,-146
56176,-81,-147
56177,-44,-98
56178,-24,-43
56179,22,-27
56180,19,17
56181,55,61
56182,88,100
56183,104,140
56184,119,149
56185,72,109
56186,64,94
56187,86,112
56188,74,90
56189,33,37
56190,-38,-31
56191,-64,-74
56192,-33,-55
56193,-51,-65
56194,-76,-94
56195,-67,-100
56196,-60,-86
56197,-40,-46
56198,-35,-54
56199,-46,-41
56200,-8,-5
56201,28,29
56202,54,55
56203,44,66
56204,34,49
56205,50,72
56206,78,80
56207,82,61
56208,40,52
56209,10,13
56210,-3,2
56211,8,10
56212,20,-9
56213,-13,-25
56214,-36,-43
56215,-27,-58
56216,-46,-39
56217,-54,-47
56218,-64,-47
56219,-46,-25
56220,-29,-22
56221,-20,3
56222,-20,-6
56223,-22,-17
56224,9,-3
56225,15,7
56226,7,0
56227,17,4
56228,44,13
56229,33,25
56230,29,16
56231,30,11
56232,31,8
56233,31,8
56234,-3,18
56235,-19,16
56236,-18,-2
56237,-22,-6
56238,-24,2
56239,-46,4
56240,-25,-4
56241,-11,-17
56242,-12,-11
56243,-25,-15
56244,-17,-25
56245,-6,-22
56246,5,-32
56247,0,-19
56248,-7,-8
56249,17,-3
56250,44,8
56251,38,20
56252,36,27
56253,19,28
56254,25,23
56255,21,25
56256,0,28
56257,-9,25
56258,-36,5
56259,-29,-15
56260,-24,-5
56261,-22,-16
56262,-3,-11
56263,0,-3
56264,12,-8
56265,2,-3
56266,-3,-12
56267,7,-28
56268,2,-23
56269,-2,-10
56270,3,-2
56271,-5,-7
56272,16,-4
56273,25,17
56274,24,29
56275,2,15
56276,-4,10
56277,-13,1
56278,-15,-3
56279,-31,-10
56280,-35,-18
56281,-39,-33
56282,-19,-15
56283,3,-4
56284,-6,1
56285,17,-4
56286,23,15
56287,34,12
56288,28,2
56289,-1,2
56290,10,-7
56291,0,0
56292,3,3
56293,-8,-10
56294,-15,-19
56295,-15,-12
56296,5,14
56297,7,41
56298,-8,26
56299,1,12
56300,10,21
56301,18,8
56302,-5,8
56303,-20,-19
56304,-10,-24
56305,24,12
56306,19,5
56307,29,12
56308,48,28
56309,49,29
56310,33,38
56311,5,18
56312,-38,-17
56313,-45,-35
56314,-31,-34
56315,-51,-41
56316,-63,-54
56317,-57,-62
56318,-48,-59
56319,-54,-44
56320,-50,-43
56321,-31,-14
56322,-19,-7
56323,6,-14
56324,25,-3
56325,4,-8
56326,43,42
56327,86,72
56328,78,74
56329,85,68
56330,40,43
56331,31,53
56332,49,58
56333,3,17
56334,-8,-3
56335,-10,-2
56336,-36,-19
56337,-40,-28
56338,-61,-57
56339,-67,-60
56340,-39,-33
56341,-23,-20
56342,-21,-23
56343,-7,-26
56344,22,-12
56345,7,1
56346,-2,-11
56347,-5,-12
56348,-18,-17
56349,15,10
56350,21,27
56351,12,20
56352,24,25
56353,25,20
56354,33,37
56355,40,59
56356,17,47
56357,17,11
56358,10,12
56359,7,11
56360,3,8
56361,-6,12
56362,-24,-15
56363,-32,-30
56364,-13,-22
56365,-15,-38
56366,-36,-37
56367,-19,-30
56368,-31,-44
56369,-37,-29
56370,-12,-36
56371,-17,-15
56372,-9,4
56373,17,1
56374,8,21
56375,-1,10
56376,-7,-6
56377,-3,3
56378,21,13
56379,24,20
56380,13,29
56381,8,13
56382,13,22
56383,23,24
56384,15,29
56385,16,43
56386,32,36
56387,36,14
56388,20,9
56389,-20,-18
56390,-31,-25
56391,-27,-33
56392,-28,-35
56393,-15,-15
56394,-11,-17
56395,-31,-28
56396,-22,-34
56397,-27,-30
56398,-22,-28
56399,-26,-19
56400,-17,-13
56401,-7,7
56402,15,31
56403,29,32
56404,22,38
56405,34,37
56406,39,32
56407,52,48
56408,52,44
56409,41,40
56410,35,40
56411,21,10
56412,-8,10
56413,-5,-5
56414,-23,-24
56415,-34,-31
56416,-16,-45
56417,-30,-35
56418,-30,-40
56419,-52,-65
56420,-64,-53
56421,-48,-42
56422,-39,-34
56423,-41,-35
56424,-29,-23
56425,-4,0
56426,18,20
56427,32,43
56428,50,44
56429,51,60
56430,70,76
56431,81,68
56432,44,51
56433,30,30
56434,35,23
56435,29,6
56436,3,-11
56437,-25,-14
56438,-42,-45
56439,-47,-60
56440,-61,-69
56441,-66,-68
56442,-74,-55
56443,-63,-59
56444,-38,-56
56445,-35,-29
56446,-24,-9
56447,-10,13
56448,16,20
56449,44,19
56450,50,37
56451,49,56
56452,51,68
56453,53,67
56454,60,55
56455,61,47
56456,31,49
56457,11,30
56458,15,-4
56459,-2,-21
56460,-26,-35
56461,-47,-44
56462,-69,-58
56463,-41,-64
56464,-35,-53
56465,-46,-42
56466,-48,-30
56467,-28,-27
56468,-1,-1
56469,21,8
56470,17,9
56471,9,27
56472,29,46
56473,53,48
56474,41,43
56475,20,25
56476,-2,28
56477,9,25
56478,19,3
56479,12,-15
56480,-24,-20
56481,-48,-22
56482,-35,-32
56483,-27,-46
56484,-36,-59
56485,-29,-34
56486,-21,-18
56487,-3,-19
56488,0,-2
56489,8,14
56490,13,17
56491,28,17
56492,33,16
56493,33,29
56494,23,35
56495,7,31
56496,24,29
56497,19,17
56498,9,20
56499,17,20
56500,-7,-3
56501,-20,-11
56502,-20,-21
56503,-10,-30
56504,-9,-28
56505,-27,-34
56506,-31,-37
56507,-34,-32
56508,-12,-29
56509,-11,-9
56510,-9,3
56511,2,-4
56512,6,9
56513,30,23
56514,39,41
56515,41,40
56516,29,29
56517,26,27
56518,17,29
56519,13,31
56520,11,15
56521,7,2
56522,-8,5
56523,-24,4
56524,-30,-4
56525,-29,-38
56526,-40,-45
56527,-39,-43
56528,-50,-43
56529,-41,-43
56530,-13,-37
56531,1,-19
56532,11,-5
56533,1,-2
56534,6,-1
56535,12,0
56536,10,11
56537,14,19
56538,14,19
56539,22,23
56540,25,23
56541,21,36
56542,-4,21
56543,-9,2
56544,-7,0
56545,-12,-8
56546,-17,-16
56547,-29,-17
56548,-9,-21
56549,7,-5
56550,36,11
56551,25,10
56552,8,8
56553,23,15
56554,25,16
56555,16,18
56556,11,5
56557,-4,4
56558,3,17
56559,9,7
56560,-1,5
56561,-26,-9
56562,-33,-28
56563,-27,-23
56564,-53,-40
56565,-56,-52
56566,-46,-51
56567,-41,-42
56568,-18,-30
56569,-6,-10
56570,0,-5
56571,16,2
56572,14,13
56573,18,18
56574,31,45
56575,42,37
56576,41,33
56577,28,42
56578,26,32
56579,25,24
56580,18,13
56581,2,-8
56582,-12,-12
56583,-19,-31
56584,-35,-38
56585,-27,-35
56586,-29,-31
56587,-30,-24
56588,-25,-37
56589,-36,-36
56590,-26,-17
56591,-8,-3
56592,-8,2
56593,8,3
56594,8,16
56595,23,38
56596,25,45
56597,17,27
56598,10,13
56599,5,7
56600,10,19
56601,12,15
56602,13,11
56603,26,9
56604,22,6
56605,10,1
56606,-5,-12
56607,-9,-17
56608,4,-8
56609,0,-8
56610,-18,-4
56611,-5,-8
56612,2,-12
56613,-4,11
56614,1,-3
56615,-17,-5
56616,-4,5
56617,8,4
56618,-6,-5
56619,-5,-2
56620,-8,-9
56621,-5,-5
56622,7,1
56623,9,1
56624,14,2
56625,21,11
56626,15,8
56627,2,2
56628,-1,-6
56629,3,-8
56630,-9,-2
56631,-3,3
56632,-6,-3
56633,-19,-12
56634,-19,-17
56635,-25,-6
56636,-10,-8
56637,-3,-9
56638,-15,0
56639,-15,-4
56640,-10,0
56641,8,10
56642,16,1
56643,7,7
56644,3,11
56645,13,16
56646,26,23
56647,27,27
56648,21,21
56649,16,18
56650,6,8
56651,-2,0
56652,-9,-1
56653,-9,-4
56654,-3,-2
56655,-9,-6
56656,-11,-16
56657,-19,-16
56658,-21,-19
56659,-17,-19
56660,-7,-21
56661,-10,-15
56662,-16,-15
56663,-12,-11
56664,4,0
56665,3,2
56666,3,0
56667,-1,8
56668,-1,7
56669,15,12
56670,10,14
56671,-1,1
56672,-1,1
56673,-4,7
56674,0,1
56675,1,2
56676,-6,5
56677,3,9
56678,10,7
56679,10,0
56680,7,3
56681,-4,-4
56682,5,-8
56683,-3,-5
56684,1,-11
56685,-9,-17
56686,-21,-22
56687,-18,-15
56688,-8,-11
56689,-9,-6
56690,0,-2
56691,-11,-3
56692,-13,-9
56693,-7,-1
56694,-5,1
56695,4,7
56696,9,15
56697,14,17
56698,21,19
56699,30,28
56700,27,24
56701,27,20
56702,21,14
56703,18,14
56704,11,17
56705,5,0
56706,-5,-18
56707,-24,-16
56708,-27,-19
56709,-24,-17
56710,-20,-12
56711,-12,-12
56712,-14,-11
56713,-23,-11
56714,-15,-12
56715,-13,-7
56716,-2,2
56717,3,4
56718,18,14
56719,28,14
56720,26,23
56721,33,24
56722,27,22
56723,25,18
56724,26,15
56725,7,10
56726,-4,2
56727,-13,-14
56728,-22,-23
56729,-28,-24
56730,-30,-23
56731,-33,-33
56732,-35,-27
56733,-28,-21
56734,-23,-20
56735,-21,-19
56736,-10,-14
56737,0,-1
56738,-3,10
56739,13,6
56740,23,13
56741,26,20
56742,37,35
56743,27,32
56744,25,26
56745,29,34
56746,19,24
56747,4,8
56748,-9,-10
56749,-19,-23
56750,-31,-23
56751,-26,-16
56752,-21,-25
56753,-17,-19
56754,-9,-16
56755,3,-1
56756,0,7
56757,11,3
56758,12,-2
56759,14,3
56760,20,-1
56761,13,13
56762,14,13
56763,17,20
56764,11,16
56765,5,3
56766,-12,-11
56767,-30,-20
56768,-25,-18
56769,-23,-14
56770,-12,-13
56771,1,-4
56772,12,9
56773,28,15
56774,33,27
56775,32,24
56776,26,27
56777,27,25
56778,24,20
56779,26,13
56780,10,-3
56781,-7,3
56782,-4,-2
56783,-18,-20
56784,-35,-32
56785,-43,-47
56786,-58,-45
56787,-50,-36
56788,-43,-42
56789,-33,-41
56790,-22,-26
56791,-21,-21
56792,0,-5
56793,8,3
56794,22,11
56795,29,37
56796,45,50
56797,52,55
56798,59,53
56799,47,44
56800,36,37
56801,27,33
56802,17,13
56803,-9,-4
56804,-21,-18
56805,-27,-32
56806,-37,-42
56807,-42,-46
56808,-43,-47
56809,-42,-45
56810,-37,-43
56811,-28,-39
56812,-19,-22
56813,-7,-5
56814,4,8
56815,14,17
56816,19,34
56817,21,42
56818,34,37
56819,37,38
56820,40,35
56821,36,33
56822,20,21
56823,14,14
56824,6,7
56825,5,1
56826,-6,-11
56827,-18,-14
56828,-23,-20
56829,-23,-16
56830,-12,-18
56831,-9,-18
56832,-10,-7
56833,1,-5
56834,-6,-4
56835,-9,-5
56836,-8,3
56837,-5,4
56838,-9,3
56839,-10,-7
56840,-6,-7
56841,-10,-5
56842,-3,-11
56843,-13,-12
56844,-11,-10
56845,0,-3
56846,2,-4
56847,0,-6
56848,-3,-8
56849,-12,5
56850,10,14
56851,11,13
56852,10,6
56853,14,5
56854,4,11
56855,6,7
56856,10,6
56857,-4,1
56858,-2,1
56859,-2,4
56860,-6,-10
56861,-4,-15
56862,-10,-20
56863,-17,-16
56864,-12,-9
56865,-7,-6
56866,4,-9
56867,-5,0
56868,-2,0
56869,7,1
56870,6,1
56871,-2,5
56872,-4,10
56873,0,5
56874,0,6
56875,8,7
56876,9,15
56877,0,11
56878,-1,1
56879,4,-8
56880,-9,-16
56881,-25,-14
56882,-15,-11
56883,-10,-8
56884,-3,-9
56885,2,-3
56886,-5,-6
56887,3,0
56888,5,-6
56889,0,-5
56890,-1,0
56891,3,0
56892,2,-9
56893,-8,-10
56894,-10,-4
56895,2,1
56896,3,6
56897,9,1
56898,8,-2
56899,1,3
56900,9,7
56901,3,-2
56902,-5,1
56903,-10,7
56904,-3,4
56905,-1,2
56906,0,1
56907,-7,-8
56908,-12,-5
56909,-4,-1
56910,3,-4
56911,9,1
56912,-2,0
56913,3,1
56914,6,-3
56915,6,-5
56916,5,-2
56917,2,4
56918,7,5
56919,11,7
56920,9,9
56921,9,10
56922,12,16
56923,10,14
56924,4,11
56925,-2,3
56926,-8,1
56927,-7,1
56928,-8,-1
56929,-11,0
56930,-10,0
56931,-5,-5
56932,-13,-11
56933,-8,-15
56934,-3,-10
56935,-5,-9
56936,0,-6
56937,-2,-2
56938,-1,-4
56939,-3,2
56940,4,7
56941,6,0
56942,6,5
56943,7,7
56944,5,6
56945,-6,8
56946,-6,1
56947,-7,-5
56948,-12,0
56949,-5,-7
56950,-15,-10
56951,-16,-17
56952,-17,-20
56953,-14,-16
56954,-15,-14
56955,-8,-14
56956,1,-12
56957,-8,-6
56958,6,-2
56959,7,4
56960,12,11
56961,22,18
56962,19,23
56963,20,19
56964,25,18
56965,22,17
56966,15,17
56967,12,15
56968,8,14
56969,0,11
56970,-8,0
56971,-7,-11
56972,-16,-15
56973,-13,-9
56974,-5,-3
56975,-6,-6
56976,3,-2
56977,11,8
56978,22,7
56979,16,12
56980,13,8
56981,10,5
56982,-1,5
56983,-4,1
56984,0,-6
56985,-9,-6
56986,-7,-1
56987,-10,0
56988,-11,-4
56989,-15,-10
56990,-12,-10
56991,-7,-6
56992,-5,-3
56993,-6,-1
56994,-1,-6
56995,5,4
56996,5,5
56997,13,12
56998,18,17
56999,20,18
57000,17,12
57001,-2,6
57002,1,0
57003,4,0
57004,-3,-5
57005,-8,-13
57006,-20,-22
57007,-20,-35
57008,-38,-41
57009,-42,-41
57010,-44,-47
57011,-38,-38
57012,-21,-19
57013,-1,-16
57014,3,7
57015,12,19
57016,23,23
57017,23,30
57018,26,33
57019,33,37
57020,34,41
57021,29,40
57022,23,27
57023,21,16
57024,7,5
57025,-4,-5
57026,-5,-8
57027,-13,-16
57028,-20,-21
57029,-14,-19
57030,-24,-27
57031,-20,-27
57032,-24,-24
57033,-21,-16
57034,-7,-1
57035,0,-1
57036,8,12
57037,17,19
57038,21,25
57039,16,31
57040,22,26
57041,9,19
57042,11,17
57043,6,10
57044,1,3
57045,0,3
57046,-1,2
57047,-3,-1
57048,-5,-10
57049,-17,-18
57050,-12,-14
57051,-11,-19
57052,-19,-31
57053,-20,-23
57054,-12,-17
57055,-1,-7
57056,1,5
57057,1,8
57058,9,8
57059,3,5
57060,-4,5
57061,0,7
57062,0,3
57063,-4,2
57064,3,4
57065,7,2
57066,2,-4
57067,-3,-4
57068,-6,-1
57069,3,-6
57070,-10,-7
57071,-8,-7
57072,-4,-11
57073,-2,-13
57074,-5,-11
57075,-3,-4
57076,1,2
57077,4,1
57078,5,7
57079,9,5
57080,6,0
57081,7,3
57082,1,0
57083,-8,-1
57084,1,-1
57085,1,0
57086,2,5
57087,9,4
57088,1,8
57089,11,10
57090,4,6
57091,-2,6
57092,-5,6
57093,4,-7
57094,0,-12
57095,-7,-7
57096,-11,-3
57097,5,2
57098,8,1
57099,0,-2
57100,-2,3
57101,-1,5
57102,2,0
57103,1,-1
57104,-4,2
57105,-6,-2
57106,-7,-4
57107,-5,-3
57108,2,-3
57109,-1,-1
57110,-5,2
57111,-1,9
57112,7,2
57113,1,1
57114,1,3
57115,10,9
57116,9,7
57117,7,1
57118,0,2
57119,0,1
57120,3,-3
57121,-4,-6
57122,-11,-10
57123,-6,-6
57124,-9,-6
57125,-4,-8
57126,-2,-6
57127,-4,-6
57128,-2,-3
57129,2,3
57130,3,7
57131,7,12
57132,4,9
57133,4,8
57134,5,5
57135,5,2
57136,6,8
57137,11,10
57138,6,-1
57139,0,-2
57140,-1,-1
57141,-5,-3
57142,-2,-4
57143,-12,-7
57144,-10,-3
57145,-3,-11
57146,-12,-11
57147,-12,-8
57148,-12,-11
57149,-11,-12
57150,-1,-6
57151,-3,0
57152,1,7
57153,2,9
57154,7,9
57155,14,8
57156,10,6
57157,8,3
57158,10,-2
57159,5,0
57160,4,-5
57161,-2,-3
57162,-8,-6
57163,-12,-14
57164,-13,-10
57165,-11,-10
57166,-8,-10
57167,-12,-7
57168,-6,-12
57169,-15,-6
57170,-9,-8
57171,-2,0
57172,-7,7
57173,5,8
57174,2,6
57175,1,9
57176,8,11
57177,7,5
57178,6,4
57179,9,11
57180,11,10
57181,7,8
57182,5,2
57183,0,-7
57184,-5,-7
57185,-3,-4
57186,-6,-5
57187,-5,-8
57188,-4,-8
57189,-5,-6
57190,-1,-5
57191,2,-4
57192,-2,-1
57193,0,4
57194,8,7
57195,2,4
57196,2,2
57197,-1,8
57198,5,8
57199,5,5
57200,6,4
57201,2,6
57202,6,11
57203,2,2
57204,-2,-5
57205,-6,-5
57206,-9,-10
57207,-10,-10
57208,-7,-7
57209,-8,-10
57210,-8,-11
57211,-11,-7
57212,-3,2
57213,6,-4
57214,-2,-11
57215,-9,-9
57216,-10,-3
57217,-1,3
57218,0,3
57219,7,6
57220,13,12
57221,5,9
57222,5,3
57223,2,0
57224,2,-11
57225,-8,-13
57226,-11,-6
57227,-7,-7
57228,-7,-11
57229,-7,-11
57230,-9,-6
57231,-9,-8
57232,-9,-12
57233,-10,-11
57234,-8,-4
57235,-2,0
57236,-4,-7
57237,-3,-2
57238,3,7
57239,7,10
57240,8,12
57241,10,5
57242,10,8
57243,10,13
57244,16,10
57245,10,7
57246,5,4
57247,0,-3
57248,-8,-8
57249,-14,-11
57250,-13,-18
57251,-20,-20
57252,-16,-15
57253,-10,-13
57254,-5,-8
57255,-1,-1
57256,-4,2
57257,9,5
57258,13,3
57259,12,11
57260,14,16
57261,11,12
57262,9,10
57263,13,12
57264,14,15
57265,7,9
57266,4,2
57267,1,3
57268,3,4
57269,0,0
57270,-4,-4
57271,-5,-4
57272,-6,-7
57273,-7,-2
57274,-4,1
57275,0,-3
57276,-1,-1
57277,1,0
57278,0,5
57279,5,8
57280,5,6
57281,5,9
57282,1,8
57283,2,5
57284,1,-1
57285,-6,-9
57286,-6,-8
57287,-7,-5
57288,-5,-5
57289,-7,-7
57290,-7,-7
57291,-3,-2
57292,-2,-1
57293,-8,-3
57294,-9,0
57295,-2,0
57296,-2,5
57297,0,6
57298,1,5
57299,0,1
57300,2,5
57301,3,9
57302,6,6
57303,5,6
57304,9,4
57305,3,-1
57306,0,0
57307,1,-1
57308,1,0
57309,6,2
57310,0,-2
57311,-4,-4
57312,-6,-7
57313,-13,-5
57314,-8,-8
57315,-6,-6
57316,-9,-5
57317,-1,-6
57318,-6,-2
57319,-1,-1
57320,3,-6
57321,0,-2
57322,4,-1
57323,-1,2
57324,4,4
57325,6,2
57326,-3,3
57327,2,-6
57328,0,-6
57329,-3,-3
57330,-1,-3
57331,-4,-2
57332,-6,-1
57333,-6,0
57334,-9,2
57335,-5,-3
57336,-10,-2
57337,3,5
57338,10,12
57339,5,8
57340,9,5
57341,8,7
57342,15,10
57343,9,9
57344,12,5
57345,8,8
57346,7,4
57347,5,2
57348,4,0
57349,-4,-1
57350,-3,-3
57351,-9,-5
57352,-12,-11
57353,-9,-9
57354,-14,-10
57355,-15,-8
57356,-9,-4
57357,-3,-9
57358,-6,-6
57359,-2,-4
57360,2,2
57361,5,5
57362,8,6
57363,9,6
57364,6,2
57365,6,7
57366,6,6
57367,6,4
57368,3,0
57369,1,-1
57370,0,-5
57371,-7,-1
57372,-6,-6
57373,-5,-2
57374,-12,-1
57375,-2,-6
57376,-9,-6
57377,-7,-6
57378,-6,-6
57379,-2,-4
57380,-1,0
57381,5,0
57382,9,8
57383,7,13
57384,9,16
57385,17,15
57386,17,7
57387,9,3
57388,5,3
57389,2,-2
57390,-2,-4
57391,0,-7
57392,-6,-7
57393,-11,-6
57394,-9,-9
57395,-13,-9
57396,-14,-9
57397,-12,-11
57398,-14,-9
57399,-8,-8
57400,-11,-6
57401,-10,-5
57402,-1,-3
57403,-4,-3
57404,1,-4
57405,-3,-3
57406,-2,3
57407,2,1
57408,5,-1
57409,-2,-5
57410,-5,-2
57411,-1,-2
57412,-7,-6
57413,-8,-4
57414,-3,-6
57415,-6,-6
57416,-5,-7
57417,-2,-12
57418,-5,-3
57419,-6,-4
57420,-1,0
57421,0,0
57422,0,0
57423,1,4
57424,5,1
57425,7,8
57426,9,7
57427,11,4
57428,6,6
57429,3,7
57430,5,1
57431,8,8
57432,4,2
57433,6,7
57434,11,10
57435,15,9
57436,9,16
57437,13,14
57438,9,13
57439,8,9
57440,9,7
57441,-1,6
57442,-1,6
57443,8,2
57444,-1,-1
57445,-6,-3
57446,-4,0
57447,-6,-6
57448,-6,-2
57449,-4,-5
57450,-9,-6
57451,-12,-5
57452,-4,-5
57453,0,-3
57454,-2,0
57455,-4,-1
57456,-4,-3
57457,-1,0
57458,2,4
57459,6,4
57460,6,6
57461,9,10
57462,13,4
57463,5,1
57464,0,1
57465,-5,-1
57466,-3,3
57467,-1,-3
57468,-4,-3
57469,-3,-5
57470,-3,-3
57471,-2,-7
57472,-2,-10
57473,-10,-13
57474,-11,-13
57475,-8,-12
57476,-8,-10
57477,-5,-7
57478,0,-5
57479,-2,-3
57480,5,9
57481,7,13
57482,17,20
57483,12,17
57484,12,12
57485,8,7
57486,4,6
57487,1,2
57488,-3,-3
57489,-5,-1
57490,-6,-9
57491,-6,-3
57492,-5,-4
57493,-2,-9
57494,-9,-8
57495,-6,-8
57496,-10,-5
57497,-9,-4
57498,-6,-8
57499,-11,-4
57500,-4,-3
57501,1,-1
57502,-7,2
57503,2,1
57504,1,2
57505,-1,4
57506,5,5
57507,4,1
57508,2,-1
57509,-5,-2
57510,-7,-6
57511,-5,-5
57512,-5,-2
57513,-2,-4
